p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
FBXO9	1.81800588951334e-08	0.124768680802528	0.221	0.115	0.000397979669273364	RA_BT	FBXO9
GIGYF2	1.83340875596061e-08	0.123464108815261	0.228	0.121	0.000401351510767337	RA_BT	GIGYF2
TMEM173	1.87969569280213e-08	0.123942634411831	0.237	0.124	0.000411484184111315	RA_BT	TMEM173
OTUD5	1.96466696390365e-08	0.125344601338284	0.222	0.116	0.000430085245068148	RA_BT	OTUD5
SLC25A12	1.97075589549054e-08	0.0975376509729251	0.112	0.04	0.000431418173081835	RA_BT	SLC25A12
DCAF11	1.99226980805471e-08	0.123030795726679	0.24	0.125	0.000436127783681256	RA_BT	DCAF11
GBA2	2.00202714285159e-08	0.0912517878969097	0.096	0.03	0.00043826376184164	RA_BT	GBA2
NUPL2	2.0027039277146e-08	0.119231650520066	0.213	0.106	0.000438411916816004	RA_BT	NUPL2
VDAC3	2.00318372666882e-08	0.157295128342441	0.458	0.275	0.000438516949605072	RA_BT	VDAC3
ADD1	2.01073727582035e-08	0.14341470106715	0.359	0.206	0.000440170497049832	RA_BT	ADD1
GSE1	2.01795091415214e-08	0.109260764960327	0.152	0.066	0.000441749634617046	RA_BT	GSE1
NCOR2	2.02460315978751e-08	0.127421393340925	0.229	0.12	0.000443205877709085	RA_BT	NCOR2
SAFB	2.03389401749701e-08	0.13993798126149	0.298	0.17	0.000445239739370271	RA_BT	SAFB
IRF2	2.04100669854328e-08	0.156270314030221	0.443	0.275	0.00044679677637811	RA_BT	IRF2
ZC3H18	2.05574733412513e-08	0.141198280532993	0.332	0.194	0.000450023648913333	RA_BT	ZC3H18
DDX42	2.07093572483713e-08	0.117757113924714	0.198	0.098	0.000453348539524095	RA_BT	DDX42
NFATC2IP	2.07296136423898e-08	0.158546669740925	0.396	0.245	0.000453791972245556	RA_BT	NFATC2IP
DCAF5	2.13320770984551e-08	0.123977846319741	0.222	0.115	0.000466980499762281	RA_BT	DCAF5
DDX3X	2.16588150111858e-08	0.174309485777696	0.595	0.404	0.000474133119409869	RA_BT	DDX3X
LAMP1	2.20893227977371e-08	0.145074208095326	0.335	0.195	0.000483557365365262	RA_BT	LAMP1
APOL6	2.2669210528332e-08	0.155903443168089	0.396	0.241	0.000496251687675716	RA_BT	APOL6
DENND1B	2.26727314381005e-08	0.120724263342333	0.229	0.117	0.000496328763911459	RA_BT	DENND1B
AKAP13	2.28582444697286e-08	0.183566342618859	0.77	0.559	0.00050038982968683	RA_BT	AKAP13
ENTPD4	2.28685392547303e-08	0.111618729007555	0.178	0.085	0.000500615192825301	RA_BT	ENTPD4
KIAA1671	2.29690352610658e-08	0.0914781930507988	0.103	0.034	0.000502815150899991	RA_BT	KIAA1671
TPM4	2.30103219951525e-08	0.161338974778312	0.402	0.256	0.000503718958795883	RA_BT	TPM4
STAT6	2.32121046311928e-08	0.111839247155228	0.175	0.082	0.000508136182481441	RA_BT	STAT6
APBA2	2.33598001377845e-08	0.107883125741436	0.151	0.065	0.00051136938481624	RA_BT	APBA2
TMEM170A	2.34847524144297e-08	0.135224052984539	0.281	0.156	0.000514104715104281	RA_BT	TMEM170A
LENG8	2.35350752770807e-08	0.142595980186068	0.355	0.212	0.000515206332890574	RA_BT	LENG8
MPST	2.35960712637405e-08	0.119425619694327	0.207	0.105	0.000516541596034543	RA_BT	MPST
DOCK11	2.36180230142624e-08	0.125749471638377	0.245	0.132	0.000517022141805218	RA_BT	DOCK11
STK24	2.37042798648724e-08	0.127941291544592	0.262	0.144	0.000518910390521921	RA_BT	STK24
DDB1	2.38408679146731e-08	0.130492930031032	0.255	0.139	0.00052190043952011	RA_BT	DDB1
FCMR	2.39329237574077e-08	0.131197384237393	0.26	0.14	0.000523915633973413	RA_BT	FCMR
DNAJA1	2.44308350090457e-08	0.174418182958826	0.628	0.431	0.000534815409183019	RA_BT	DNAJA1
MED13	2.49022344291866e-08	0.122438092451087	0.235	0.124	0.000545134813889325	RA_BT	MED13
ANAPC7	2.5521373841018e-08	0.112304471134721	0.181	0.085	0.000558688394753724	RA_BT	ANAPC7
VPS36	2.56110792625233e-08	0.144003359379126	0.337	0.199	0.000560652136135898	RA_BT	VPS36
RETREG1	2.62258834585079e-08	0.104643694607167	0.123	0.049	0.000574110814790197	RA_BT	RETREG1
DDX60L	2.62545688749687e-08	0.114604817817963	0.203	0.101	0.000574738767241939	RA_BT	DDX60L
UVRAG	2.63839106292479e-08	0.0998236015655583	0.127	0.05	0.000577570187584865	RA_BT	UVRAG
LGALS8	2.64692669170338e-08	0.127179510853952	0.233	0.124	0.000579438722080787	RA_BT	LGALS8
CASP2	2.6671378866953e-08	0.105822995333648	0.181	0.085	0.000583863154776467	RA_BT	CASP2
DPP9	2.74569744313057e-08	0.108901827204085	0.152	0.067	0.000601060627275713	RA_BT	DPP9
TACC3	2.79727550319608e-08	0.109709817845217	0.166	0.075	0.000612351580404653	RA_BT	TACC3
ZBTB38	2.84136997007656e-08	0.170597511695978	0.567	0.377	0.000622004300149459	RA_BT	ZBTB38
CDC5L	2.86179144947243e-08	0.129950780408423	0.269	0.15	0.00062647476620401	RA_BT	CDC5L
RPS6KA3	2.90611921931351e-08	0.147715508118886	0.359	0.217	0.000636178558299921	RA_BT	RPS6KA3
UHRF2	2.92188040872462e-08	0.116541531052165	0.199	0.1	0.000639628840273906	RA_BT	UHRF2
MRI1	2.96073896290222e-08	0.104581871097682	0.152	0.066	0.000648135366368925	RA_BT	MRI1
SNRPA	2.96572233699446e-08	0.123980581410111	0.259	0.14	0.000649226276791457	RA_BT	SNRPA
SNX18	2.98360763862909e-08	0.108130787928461	0.163	0.074	0.000653141548172293	RA_BT	SNX18
SRPK1	3.01471277060652e-08	0.1254853388841	0.243	0.135	0.000659950772613474	RA_BT	SRPK1
ANKZF1	3.09188334850561e-08	0.118206069222514	0.231	0.12	0.000676844183821364	RA_BT	ANKZF1
TULP4	3.20620490125482e-08	0.104908742412654	0.159	0.071	0.000701870314933692	RA_BT	TULP4
SORL1	3.21482779641253e-08	0.115140727483316	0.168	0.08	0.000703757952912667	RA_BT	SORL1
TLK2	3.23330499699426e-08	0.107276078317795	0.152	0.069	0.000707802796892014	RA_BT	TLK2
EIF3B	3.31678275934123e-08	0.128909214868164	0.279	0.151	0.000726076913847388	RA_BT	EIF3B
IFIT3	3.34574665832791e-08	0.097279076280206	0.109	0.039	0.000732417400974564	RA_BT	IFIT3
ATG4B	3.34980795091373e-08	0.108591135361153	0.177	0.085	0.000733306458534524	RA_BT	ATG4B
GALNT6	3.40750274250904e-08	0.0918269031899456	0.095	0.03	0.000745936425362655	RA_BT	GALNT6
CTDNEP1	3.41279310760834e-08	0.152376000546542	0.427	0.257	0.000747094539186542	RA_BT	CTDNEP1
ULK3	3.43739398702534e-08	0.0983248470652335	0.115	0.043	0.000752479917699716	RA_BT	ULK3
ACP5	3.45163290276356e-08	0.119468271772827	0.232	0.119	0.00075559695874397	RA_BT	ACP5
BCOR	3.49701096610175e-08	0.100385156562435	0.142	0.061	0.000765530670589335	RA_BT	BCOR
CDK11A	3.50359943671373e-08	0.124638107553618	0.255	0.14	0.000766972952691004	RA_BT	CDK11A
MAN2A1	3.51297387459965e-08	0.112842776019608	0.221	0.112	0.000769025110888608	RA_BT	MAN2A1
BBX	3.53606454737334e-08	0.143603581240606	0.397	0.245	0.000774079890065498	RA_BT	BBX
HECTD4	3.54032686054357e-08	0.0980625474061279	0.115	0.043	0.000775012953041593	RA_BT	HECTD4
TOP1	3.54690597278684e-08	0.152843210778256	0.434	0.275	0.000776453186502767	RA_BT	TOP1
RB1CC1	3.54735360435731e-08	0.1421403350086	0.349	0.205	0.00077655117752986	RA_BT	RB1CC1
CLINT1	3.56455439048946e-08	0.133424234325791	0.274	0.154	0.000780316601622048	RA_BT	CLINT1
FAM172A	3.57370344701266e-08	0.114683786097973	0.225	0.117	0.000782319421585541	RA_BT	FAM172A
DNAJC21	3.59257933746775e-08	0.139931622273525	0.371	0.222	0.000786451542765064	RA_BT	DNAJC21
LCOR	3.5944486215023e-08	0.132104821656914	0.256	0.142	0.000786860747733069	RA_BT	LCOR
SAMHD1	3.5945930152885e-08	0.168984562674223	0.576	0.395	0.000786892356976805	RA_BT	SAMHD1
PRRC2B	3.65384002225578e-08	0.142771894049195	0.337	0.199	0.000799862119272013	RA_BT	PRRC2B
MTHFR	3.6728391401972e-08	0.105575902294878	0.135	0.057	0.000804021216180568	RA_BT	MTHFR
KAT6B	3.67863572602475e-08	0.11250673010083	0.194	0.097	0.000805290146784079	RA_BT	KAT6B
IREB2	3.70131188186958e-08	0.12044542195505	0.236	0.124	0.00081025418406007	RA_BT	IREB2
MALT1	3.70686297819673e-08	0.114798612319942	0.167	0.08	0.000811469374557046	RA_BT	MALT1
CIITA	3.7136760030981e-08	0.104446310372254	0.127	0.051	0.000812960813838205	RA_BT	CIITA
AC008105.3	3.76243435646647e-08	0.127016851944803	0.276	0.151	0.000823634504974076	RA_BT	AC008105.3
CCR1	3.7688109356456e-08	0.0884620280561189	0.09	0.027	0.000825030401922177	RA_BT	CCR1
KLHDC4	3.80196920298165e-08	0.132474401054929	0.263	0.146	0.000832289078224714	RA_BT	KLHDC4
PCID2	3.82248668932158e-08	0.131513912479122	0.308	0.174	0.000836780561159388	RA_BT	PCID2
STX7	3.89268893886735e-08	0.114354491484189	0.21	0.106	0.00085214853560745	RA_BT	STX7
IVD	3.97668773124924e-08	0.112808576419636	0.171	0.081	0.000870536711247771	RA_BT	IVD
ZNF37A	4.15356234487098e-08	0.115153713007939	0.198	0.098	0.000909256332915705	RA_BT	ZNF37A
TOX4	4.16606877912813e-08	0.149435021416025	0.394	0.241	0.000911994116438939	RA_BT	TOX4
RSBN1	4.22904063720812e-08	0.131730357901534	0.276	0.155	0.000925779285891229	RA_BT	RSBN1
YTHDF1	4.26622471941887e-08	0.0929864632905385	0.117	0.043	0.000933919253327984	RA_BT	YTHDF1
CSDE1	4.28521440574603e-08	0.165330693935724	0.535	0.346	0.000938076285561864	RA_BT	CSDE1
RELA	4.31537028637594e-08	0.115682082810067	0.208	0.108	0.000944677709390556	RA_BT	RELA
TTC38	4.32144591086041e-08	0.0947423733489396	0.116	0.043	0.000946007724346451	RA_BT	TTC38
DESI1	4.42823449718419e-08	0.111015153394311	0.212	0.109	0.000969384813778592	RA_BT	DESI1
ANKRD49	4.46140962700102e-08	0.121609113876409	0.233	0.127	0.000976647181446794	RA_BT	ANKRD49
FGR	4.4694950436071e-08	0.112439623286487	0.204	0.1	0.00097841715999603	RA_BT	FGR
ANKRD13D	4.50693057044019e-08	0.163487785993516	0.454	0.283	0.000986612171175062	RA_BT	ANKRD13D
REC8	4.51041808661757e-08	0.0952832927855917	0.122	0.047	0.000987375623341453	RA_BT	REC8
SMURF2	4.51871354973748e-08	0.114516327931051	0.198	0.1	0.000989191583173032	RA_BT	SMURF2
LUC7L	4.58820896784288e-08	0.124461494637118	0.235	0.128	0.00100440482515048	RA_BT	LUC7L
BRD4	4.62214388611e-08	0.151914788812924	0.42	0.265	0.00101183351810834	RA_BT	BRD4
PHACTR2	4.63638060110119e-08	0.128345826905155	0.287	0.163	0.00101495007738706	RA_BT	PHACTR2
DTX3L	4.70889468222653e-08	0.116897304095399	0.237	0.127	0.00103082413488621	RA_BT	DTX3L
SLC38A10	4.72719681963001e-08	0.0949638755712414	0.125	0.05	0.0010348306557852	RA_BT	SLC38A10
TRIP11	4.76015815087856e-08	0.132200108107611	0.276	0.155	0.00104204622080883	RA_BT	TRIP11
HIVEP2	4.82298262257928e-08	0.101536082943535	0.142	0.061	0.00105579912590883	RA_BT	HIVEP2
POGZ	4.94002374527871e-08	0.120911700385628	0.213	0.113	0.00108142059807896	RA_BT	POGZ
RAD21	5.05669774586181e-08	0.167938073823015	0.544	0.352	0.00110696170354661	RA_BT	RAD21
BAZ2A	5.05795414541168e-08	0.133513489328897	0.313	0.185	0.00110723674197207	RA_BT	BAZ2A
FCRL6	5.19303560192568e-08	0.111114753715448	0.166	0.077	0.00113680742361755	RA_BT	FCRL6
CENPK	5.23505029642589e-08	0.112202045746183	0.2	0.1	0.00114600486039059	RA_BT	CENPK
KLHL36	5.24464293832774e-08	0.107388814031182	0.185	0.089	0.00114810478562933	RA_BT	KLHL36
KRI1	5.46688560035232e-08	0.101130195393046	0.164	0.075	0.00119675592677313	RA_BT	KRI1
MSL1	5.49248756027457e-08	0.116552008006918	0.197	0.098	0.00120236045181971	RA_BT	MSL1
NMRK1	5.58222635993051e-08	0.124895113403977	0.271	0.155	0.00122200517245239	RA_BT	NMRK1
CASP7	5.63072124210558e-08	0.103828204112401	0.164	0.075	0.00123262118710933	RA_BT	CASP7
IFI35	5.65224002986989e-08	0.146888252450897	0.405	0.251	0.00123733186493882	RA_BT	IFI35
ZDHHC3	5.74332910682505e-08	0.110726417815784	0.18	0.086	0.00125727217477507	RA_BT	ZDHHC3
RCC2	5.76088436218165e-08	0.107628249549387	0.17	0.08	0.00126111519572518	RA_BT	RCC2
CHD6	5.78839446272133e-08	0.110828540494061	0.199	0.101	0.00126713743183433	RA_BT	CHD6
MARS	5.80477954123494e-08	0.103872989256364	0.135	0.058	0.00127072428937174	RA_BT	MARS
XCL2	5.81367762056952e-08	0.148963596269264	0.331	0.201	0.00127267216791887	RA_BT	XCL2
MSL3	5.83874595635416e-08	0.131454609345254	0.333	0.194	0.00127815987730549	RA_BT	MSL3
TBL1X	5.85970167670148e-08	0.104393571955633	0.139	0.059	0.00128274729404672	RA_BT	TBL1X
DEK	5.95116345511107e-08	0.171541189908029	0.722	0.508	0.00130276919195836	RA_BT	DEK
MRFAP1L1	6.00596489484966e-08	0.123462537229318	0.286	0.159	0.00131476577513154	RA_BT	MRFAP1L1
CDK13	6.01153360477577e-08	0.152741450902191	0.46	0.294	0.00131598482142146	RA_BT	CDK13
FBXO42	6.18598791777459e-08	0.0964505195865439	0.121	0.049	0.00135417461508003	RA_BT	FBXO42
USP8	6.19933701784679e-08	0.143321836221494	0.35	0.213	0.00135709686657684	RA_BT	USP8
HDAC7	6.28422827738424e-08	0.114225867270808	0.183	0.09	0.00137568041220218	RA_BT	HDAC7
GALK2	6.33926210061303e-08	0.107334353301788	0.144	0.065	0.0013877278664452	RA_BT	GALK2
ANAPC5	6.44652769074321e-08	0.146387013038235	0.419	0.261	0.0014112093767806	RA_BT	ANAPC5
TGS1	6.47359679924254e-08	0.117532139089496	0.216	0.115	0.00141713507532218	RA_BT	TGS1
PGP	6.58825703461829e-08	0.136537745674091	0.341	0.202	0.00144223534744829	RA_BT	PGP
FAM78A	6.59050073281654e-08	0.123667539404986	0.243	0.133	0.00144272651542087	RA_BT	FAM78A
PPP3CC	6.65929637446649e-08	0.105648530294562	0.182	0.088	0.00145778656933446	RA_BT	PPP3CC
CCPG1	6.83325522352043e-08	0.134325614610986	0.315	0.185	0.00149586790098086	RA_BT	CCPG1
REL	7.11291577613782e-08	0.144502310655961	0.362	0.22	0.00155708839255433	RA_BT	REL
GLUL	7.11906340124769e-08	0.122239322362888	0.261	0.146	0.00155843416916713	RA_BT	GLUL
SCAF4	7.16115731292691e-08	0.0936423241324957	0.147	0.065	0.00156764894737283	RA_BT	SCAF4
ABI3	7.19018339940829e-08	0.153909814580868	0.446	0.275	0.00157400304796447	RA_BT	ABI3
SLC4A7	7.20065776716093e-08	0.154057534768558	0.439	0.28	0.0015762959918092	RA_BT	SLC4A7
CTSA	7.24341170456153e-08	0.132027783130035	0.276	0.159	0.00158565525624557	RA_BT	CTSA
SOS1	7.50320866641808e-08	0.109244632890423	0.184	0.09	0.00164252740916558	RA_BT	SOS1
PDCD2	7.50846579902682e-08	0.144830203280458	0.389	0.23	0.00164367824806496	RA_BT	PDCD2
BTG2	7.5896407469618e-08	0.14214274806661	0.339	0.205	0.00166144825591741	RA_BT	BTG2
CAPN15	7.62489147318846e-08	0.0963509951442022	0.124	0.05	0.00166916499239569	RA_BT	CAPN15
JAKMIP1	7.69420851881903e-08	0.124544964466767	0.27	0.152	0.00168433918685467	RA_BT	JAKMIP1
TRAK2	7.79609296688641e-08	0.0860260829503687	0.092	0.03	0.0017066427113811	RA_BT	TRAK2
LBH	7.89956658704331e-08	0.152827896350351	0.427	0.275	0.00172929412156965	RA_BT	LBH
AIDA	7.95552589384147e-08	0.11222841362406	0.223	0.116	0.00174154417342084	RA_BT	AIDA
CREBBP	8.16491165643941e-08	0.117416291040519	0.216	0.115	0.00178738081071115	RA_BT	CREBBP
TTC37	8.19635625458556e-08	0.105425192303037	0.179	0.086	0.00179426434769132	RA_BT	TTC37
FBXO6	8.26155183432889e-08	0.103788162416448	0.193	0.096	0.00180853631205294	RA_BT	FBXO6
BCLAF1	8.45455204767638e-08	0.1548293709171	0.487	0.314	0.00185078598875684	RA_BT	BCLAF1
IQGAP2	8.48863089970462e-08	0.16126183756586	0.521	0.338	0.00185824619025434	RA_BT	IQGAP2
DNTTIP2	8.54380362744262e-08	0.129660054009065	0.31	0.182	0.00187032405208346	RA_BT	DNTTIP2
IFNAR2	8.58054846903042e-08	0.115151595505475	0.207	0.108	0.00187836786535545	RA_BT	IFNAR2
DDHD1	8.65237685990478e-08	0.13371705973898	0.291	0.168	0.00189409181840175	RA_BT	DDHD1
FAM214A	8.65324276661963e-08	0.128626955158347	0.268	0.152	0.0018942813740407	RA_BT	FAM214A
OS9	8.81479053878702e-08	0.124847019507869	0.278	0.162	0.00192964579684587	RA_BT	OS9
MIS18BP1	9.0870515241408e-08	0.143632190666505	0.361	0.224	0.00198924644914966	RA_BT	MIS18BP1
CCNL1	9.19984967074111e-08	0.163080388926247	0.493	0.318	0.00201393909142194	RA_BT	CCNL1
ANKRD36B	9.32491068089905e-08	0.105104765777954	0.147	0.067	0.00204131619715561	RA_BT	ANKRD36B
HIST1H1C	9.35060778961003e-08	0.118446203257382	0.208	0.112	0.00204694155122353	RA_BT	HIST1H1C
PPM1B	9.35769569782986e-08	0.114676778144387	0.238	0.127	0.00204849316521193	RA_BT	PPM1B
TADA3	9.5274528300104e-08	0.135653060192841	0.339	0.199	0.00208565469901758	RA_BT	TADA3
CIAO1	9.58713503066534e-08	0.116038397016007	0.232	0.124	0.00209871972956295	RA_BT	CIAO1
LPIN2	9.75679706608767e-08	0.149310220075205	0.413	0.264	0.00213586044573725	RA_BT	LPIN2
FAM53B	9.80152966586764e-08	0.116940946441223	0.209	0.112	0.00214565285915509	RA_BT	FAM53B
ZNF236	9.87831448372083e-08	0.0869414166169788	0.1	0.035	0.00216246182363133	RA_BT	ZNF236
LINC01588	9.92756786209866e-08	0.0831559427745522	0.083	0.024	0.00217324388069202	RA_BT	LINC01588
UBE3A	9.98139367264147e-08	0.131009660073093	0.306	0.181	0.00218502688887794	RA_BT	UBE3A
OSBP	1.01493587032598e-07	0.0926745363290693	0.142	0.063	0.0022217961137306	RA_BT	OSBP
GTF3C6	1.05374881892301e-07	0.168606866864899	0.574	0.376	0.00230676153950436	RA_BT	GTF3C6
STIM2	1.054244905333e-07	0.122872068602492	0.277	0.156	0.00230784752226448	RA_BT	STIM2
POLR3K	1.05970563584895e-07	0.111177710866921	0.232	0.121	0.00231980160743694	RA_BT	POLR3K
KIAA0930	1.06435809328848e-07	0.0897549201105052	0.13	0.054	0.00232998630201781	RA_BT	KIAA0930
HEXDC	1.07852200341343e-07	0.120423980020486	0.228	0.121	0.00236099251767234	RA_BT	HEXDC
CHORDC1	1.09341468470666e-07	0.128811445262888	0.29	0.168	0.00239359408629135	RA_BT	CHORDC1
MRPS36	1.09635741404367e-07	0.139913141133261	0.392	0.244	0.00240003601508301	RA_BT	MRPS36
KDM2B	1.09675506959138e-07	0.100884620091982	0.142	0.063	0.0024009065228425	RA_BT	KDM2B
SAMD9	1.10058479864186e-07	0.163890198638734	0.573	0.391	0.0024092901827069	RA_BT	SAMD9
IKBKG	1.10376266364113e-07	0.0987427187713282	0.174	0.084	0.0024162468469768	RA_BT	IKBKG
KLC1	1.10723373668786e-07	0.124516780992595	0.256	0.143	0.00242384537298339	RA_BT	KLC1
SLC25A11	1.11559063598553e-07	0.117290852195205	0.25	0.136	0.00244213946123592	RA_BT	SLC25A11
ESF1	1.11720704892239e-07	0.110131310234776	0.191	0.096	0.00244567795079601	RA_BT	ESF1
ABCB8	1.12710678057738e-07	0.0940479849396462	0.129	0.054	0.00246734945336194	RA_BT	ABCB8
CAPN1	1.12769312632289e-07	0.127210577164055	0.316	0.185	0.00246863302283344	RA_BT	CAPN1
MVP	1.14774225529174e-07	0.141495809744375	0.415	0.253	0.00251252257105916	RA_BT	MVP
SH3GLB1	1.15552297090942e-07	0.157935670048916	0.508	0.325	0.00252955533561782	RA_BT	SH3GLB1
BIRC6	1.15831946356504e-07	0.131738333938562	0.328	0.198	0.00253567713769024	RA_BT	BIRC6
EIF4EBP2	1.1603906554771e-07	0.109142762691596	0.213	0.111	0.00254021118390492	RA_BT	EIF4EBP2
TGFBR1	1.1610610634593e-07	0.0934203455401164	0.14	0.061	0.00254167877401876	RA_BT	TGFBR1
AKAP17A	1.16207401576221e-07	0.112879709024192	0.216	0.115	0.00254389622790505	RA_BT	AKAP17A
IFIT1	1.16538773312572e-07	0.0868138983854832	0.075	0.02	0.00255115028658552	RA_BT	IFIT1
RIPOR2	1.17908666750308e-07	0.159902462147416	0.487	0.329	0.00258113862383099	RA_BT	RIPOR2
KARS	1.18376132007406e-07	0.117321724792431	0.216	0.116	0.00259137190577413	RA_BT	KARS
IL16	1.20339883135772e-07	0.156144924178529	0.449	0.287	0.00263436038172518	RA_BT	IL16
TM7SF3	1.21264175085922e-07	0.0979142264006069	0.145	0.065	0.00265459405680592	RA_BT	TM7SF3
HPS3	1.2152320081471e-07	0.102630972449612	0.155	0.073	0.00266026438903482	RA_BT	HPS3
COPB2	1.2228979334181e-07	0.126494837752686	0.313	0.183	0.00267704586604557	RA_BT	COPB2
EP300	1.2379739915752e-07	0.134085733453721	0.343	0.21	0.00271004886495728	RA_BT	EP300
ACBD6	1.24353893830367e-07	0.103127494303794	0.183	0.092	0.00272223108984057	RA_BT	ACBD6
ARHGEF6	1.2515817284293e-07	0.103503868457336	0.173	0.085	0.00273983756170459	RA_BT	ARHGEF6
TRPC4AP	1.26493375010282e-07	0.112251550847631	0.214	0.113	0.00276906647235008	RA_BT	TRPC4AP
RPA1	1.26948882358832e-07	0.0976676298316732	0.137	0.059	0.00277903798371719	RA_BT	RPA1
SURF4	1.27728837396157e-07	0.143530956937123	0.373	0.229	0.00279611197943928	RA_BT	SURF4
DEGS1	1.28683283714413e-07	0.136512570613077	0.371	0.225	0.00281700576379222	RA_BT	DEGS1
CD84	1.29650093184353e-07	0.167515264992176	0.703	0.52	0.00283817018989868	RA_BT	CD84
OGT	1.29650442519601e-07	0.154429610896127	0.494	0.321	0.00283817783719658	RA_BT	OGT
PAFAH2	1.29893012350368e-07	0.0862974447289263	0.1	0.035	0.00284348793336191	RA_BT	PAFAH2
SLC44A2	1.30520953519175e-07	0.104514397502457	0.168	0.081	0.00285723419348827	RA_BT	SLC44A2
RBM22	1.31001181303969e-07	0.113290171261698	0.235	0.128	0.00286774685992518	RA_BT	RBM22
CAMK2G	1.32143622663366e-07	0.0934007455380015	0.139	0.061	0.00289275604372375	RA_BT	CAMK2G
SEMA4D	1.3302536495438e-07	0.142462962118251	0.37	0.226	0.00291205826421633	RA_BT	SEMA4D
SDCCAG8	1.33700024113979e-07	0.0968761072750557	0.146	0.066	0.00292682722787912	RA_BT	SDCCAG8
STX2	1.35970164731495e-07	0.101421096293855	0.146	0.066	0.00297652287613716	RA_BT	STX2
HIVEP3	1.36703552468362e-07	0.0972611415883041	0.145	0.065	0.0029925774670849	RA_BT	HIVEP3
HAGHL	1.3840493359363e-07	0.0935983709028149	0.11	0.043	0.00302982240129815	RA_BT	HAGHL
STT3B	1.39917929417933e-07	0.115611244107836	0.246	0.136	0.00306294339288797	RA_BT	STT3B
PDPK1	1.40932563552268e-07	0.102560792890767	0.175	0.086	0.0030851547487227	RA_BT	PDPK1
LAP3	1.41056299310218e-07	0.129365210175459	0.271	0.156	0.00308786344819999	RA_BT	LAP3
EP400	1.41191175098609e-07	0.100869860040085	0.172	0.085	0.00309081601408365	RA_BT	EP400
ZBTB8OS	1.43083381900083e-07	0.136568261908847	0.405	0.248	0.00313223831317472	RA_BT	ZBTB8OS
PHC3	1.46517499640435e-07	0.123469067072242	0.295	0.173	0.00320741458462876	RA_BT	PHC3
PMS1	1.47181651571986e-07	0.0915631427473935	0.114	0.044	0.00322195353456235	RA_BT	PMS1
CBX4	1.48514454680623e-07	0.101053960482844	0.171	0.084	0.00325112992741353	RA_BT	CBX4
WAPL	1.49189770351966e-07	0.113955288688799	0.264	0.148	0.00326591326277488	RA_BT	WAPL
USP15	1.49403978425415e-07	0.150066361658264	0.474	0.307	0.00327060249171076	RA_BT	USP15
WHAMM	1.51924833839644e-07	0.105800076209932	0.166	0.08	0.00332578653758364	RA_BT	WHAMM
MX2	1.53285319660493e-07	0.115330833367502	0.237	0.131	0.00335556893268785	RA_BT	MX2
GNB5	1.53352942220623e-07	0.114411777322233	0.213	0.115	0.00335704925815166	RA_BT	GNB5
NCOA6	1.53381194629336e-07	0.0915920466991444	0.111	0.043	0.0033576677316308	RA_BT	NCOA6
KIAA0100	1.54741987259268e-07	0.0963910008236945	0.117	0.049	0.00338745684309263	RA_BT	KIAA0100
LRCH3	1.55516742239944e-07	0.120804147159032	0.248	0.142	0.00340441700437461	RA_BT	LRCH3
FOXN3	1.56109963223817e-07	0.123776560752997	0.275	0.158	0.00341740320493257	RA_BT	FOXN3
MFSD14B	1.56370398582504e-07	0.0996594796473988	0.153	0.071	0.0034231043953696	RA_BT	MFSD14B
EIF4G2	1.56553933697861e-07	0.152553520385388	0.554	0.376	0.00342712216257988	RA_BT	EIF4G2
FAM118A	1.56949639061989e-07	0.151663278792155	0.453	0.282	0.00343578454870601	RA_BT	FAM118A
GSK3B	1.57643294642009e-07	0.103285979102949	0.169	0.082	0.00345096936300822	RA_BT	GSK3B
PDIA3	1.58279989003338e-07	0.17202307600336	0.674	0.469	0.00346490723927207	RA_BT	PDIA3
STK39	1.62004118029149e-07	0.107477025535484	0.183	0.092	0.00354643214777611	RA_BT	STK39
ZNF131	1.62300110047594e-07	0.122016535177167	0.296	0.17	0.00355291170905188	RA_BT	ZNF131
GCLM	1.62739240198842e-07	0.114533796035359	0.233	0.128	0.00356252470719284	RA_BT	GCLM
BST2	1.66504805587984e-07	0.17318105719249	0.628	0.429	0.00364495669912655	RA_BT	BST2
PSMD13	1.66682215277317e-07	0.154154342958319	0.49	0.311	0.00364884037463574	RA_BT	PSMD13
CCDC57	1.71629543186675e-07	0.102076891662276	0.163	0.08	0.00375714232989949	RA_BT	CCDC57
PIKFYVE	1.72306623822691e-07	0.0904846838825671	0.11	0.043	0.00377196430210253	RA_BT	PIKFYVE
UBR5	1.72883237417425e-07	0.102187004835608	0.178	0.09	0.00378458695030486	RA_BT	UBR5
XRCC5	1.73489980407601e-07	0.170548727582357	0.677	0.476	0.0037978691611028	RA_BT	XRCC5
SPG7	1.74732234408396e-07	0.135290291900241	0.353	0.22	0.00382506334343419	RA_BT	SPG7
KRCC1	1.75647492270271e-07	0.114310718774304	0.218	0.117	0.00384509925328851	RA_BT	KRCC1
XRCC1	1.82290368558997e-07	0.0774646360903084	0.093	0.031	0.00399051845812499	RA_BT	XRCC1
ADH5	1.83138182706221e-07	0.141002442117611	0.429	0.272	0.00400907795762188	RA_BT	ADH5
SIT1	1.85692279907271e-07	0.159027280337473	0.529	0.354	0.00406498969945008	RA_BT	SIT1
