p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
TMED10	1.29953729634978e-18	0.0545284606903836	0.679	0.613	2.8448170954393e-14	RA_BT	TMED10
TMEM87B	1.35373344184214e-18	0.0394173472099297	0.218	0.172	2.96345787753663e-14	RA_BT	TMEM87B
HK1	1.35609828882541e-18	0.0512444949594856	0.403	0.345	2.9686347640677e-14	RA_BT	HK1
PDIA6	1.35836946139483e-18	0.0602295273707998	0.653	0.602	2.97360658793941e-14	RA_BT	PDIA6
SGK3	1.38776892482625e-18	0.0539123638306852	0.466	0.405	3.03796495333715e-14	RA_BT	SGK3
NAA50	1.41563582588584e-18	0.0517519510881492	0.592	0.52	3.09896838644668e-14	RA_BT	NAA50
CTSC	1.47166984957704e-18	0.0585992510908023	0.502	0.441	3.2216324677091e-14	RA_BT	CTSC
TAX1BP1	1.49476513923199e-18	0.0570498773612701	0.679	0.599	3.27219036629274e-14	RA_BT	TAX1BP1
RASSF2	1.55332176481287e-18	0.0522029489478764	0.423	0.362	3.40037667535186e-14	RA_BT	RASSF2
STOM	1.63075056806874e-18	0.0511908646411821	0.361	0.305	3.56987606855927e-14	RA_BT	STOM
CMC1	1.6774995481273e-18	0.037886356300824	0.185	0.143	3.67221426080547e-14	RA_BT	CMC1
LXN	1.70173807285419e-18	0.0239268210764643	0.067	0.041	3.72527481528511e-14	RA_BT	LXN
PELO	1.79325283522078e-18	0.0334925915553393	0.148	0.109	3.92560978158182e-14	RA_BT	PELO
TOM1	1.79762464594292e-18	0.0490431836128318	0.347	0.291	3.93518011243365e-14	RA_BT	TOM1
AZI2	1.83571935411e-18	0.0455295607339462	0.315	0.261	4.0185732380822e-14	RA_BT	AZI2
UBE3A	1.84726477333543e-18	0.0527135151164505	0.472	0.411	4.04384731530858e-14	RA_BT	UBE3A
NUCKS1	1.85555543683386e-18	0.0564634946641303	0.55	0.482	4.06199640677301e-14	RA_BT	NUCKS1
PLEKHB2	1.89350392167495e-18	0.055099869447547	0.701	0.641	4.14506943493863e-14	RA_BT	PLEKHB2
USP25	1.93192470300164e-18	0.0452749852972524	0.264	0.215	4.22917636734088e-14	RA_BT	USP25
PDHX	2.0143304919907e-18	0.0316326515241752	0.111	0.078	4.40957088001684e-14	RA_BT	PDHX
PEX19	2.07777534568125e-18	0.0303760403521746	0.116	0.082	4.54845800923083e-14	RA_BT	PEX19
TRIM56	2.18779791183543e-18	0.0532000032741836	0.392	0.333	4.78930840879894e-14	RA_BT	TRIM56
CFAP36	2.29820600534525e-18	0.0330647075720187	0.118	0.083	5.03100276630128e-14	RA_BT	CFAP36
STK24	2.4392769707409e-18	0.0525588234777126	0.456	0.395	5.3398212166489e-14	RA_BT	STK24
HELZ	2.48216642866649e-18	0.0423006646138722	0.337	0.281	5.43371052899382e-14	RA_BT	HELZ
RFX5	2.5903867877487e-18	0.0312560010636152	0.117	0.083	5.67061571706069e-14	RA_BT	RFX5
PLOD1	2.69491667796662e-18	0.0349773741065688	0.132	0.096	5.89944209973673e-14	RA_BT	PLOD1
WWC3	2.74502967643364e-18	0.035913874289551	0.133	0.097	6.00914446468088e-14	RA_BT	WWC3
ACTR3	2.76688472385607e-18	0.0557437211262051	0.925	0.864	6.05698734899332e-14	RA_BT	ACTR3
DHFR	2.95244245034916e-18	0.0213742605060311	0.046	0.025	6.46319176805934e-14	RA_BT	DHFR
SERPINB1	2.97108465588267e-18	0.0547959818547976	0.688	0.611	6.50400142019276e-14	RA_BT	SERPINB1
CRYBG1	3.10109538187465e-18	0.0482122159922853	0.365	0.309	6.78860790046179e-14	RA_BT	CRYBG1
TMED8	3.11158471673811e-18	0.0368022014005417	0.151	0.113	6.8115701034114e-14	RA_BT	TMED8
SPEN	3.14289358557841e-18	0.0528145566742025	0.455	0.397	6.88010834818969e-14	RA_BT	SPEN
PPP2R1A	3.68931079006762e-18	0.0510717362409379	0.423	0.364	8.07627025053702e-14	RA_BT	PPP2R1A
ALDH9A1	3.80485893336536e-18	0.0423144051993617	0.186	0.145	8.32921669103011e-14	RA_BT	ALDH9A1
POM121	3.88505073104338e-18	0.0405310095962066	0.227	0.181	8.50476455532707e-14	RA_BT	POM121
C1orf122	3.92849509076111e-18	0.0540319919771184	0.425	0.368	8.59986860318514e-14	RA_BT	C1orf122
GTF3C1	3.93489961358984e-18	0.0334809740603865	0.132	0.096	8.61388874410951e-14	RA_BT	GTF3C1
OPTN	4.06905883337476e-18	0.0461174501620545	0.237	0.189	8.90757669214068e-14	RA_BT	OPTN
RP2	4.2043578019869e-18	0.0436762395560644	0.489	0.421	9.20375966432952e-14	RA_BT	RP2
S1PR2	4.2771324590648e-18	0.0223048743556713	0.062	0.038	9.36307066613876e-14	RA_BT	S1PR2
CTDSPL2	4.54072960920728e-18	0.0378380271951459	0.181	0.14	9.94011118751567e-14	RA_BT	CTDSPL2
ST20	4.82170747022591e-18	0.0320904673719381	0.107	0.075	1.05551998230715e-13	RA_BT	ST20
CDKN1B	5.14509755028044e-18	0.0375874640018871	0.172	0.132	1.12631330473189e-13	RA_BT	CDKN1B
HGS	5.56446452254612e-18	0.0489848865300662	0.341	0.287	1.21811692863057e-13	RA_BT	HGS
FCRLB	5.63145885041165e-18	0.0149575886727993	0.025	0.01	1.23278265694361e-13	RA_BT	FCRLB
SDCBP	5.87179699839573e-18	0.0559938718173176	0.95	0.894	1.28539508091881e-13	RA_BT	SDCBP
MT-ATP6	5.93131829764412e-18	0.00575504431480978	0.997	0.995	1.29842488853727e-13	RA_BT	MT-ATP6
FLI1	6.02992634649418e-18	0.0416180240267502	0.244	0.197	1.32001117651104e-13	RA_BT	FLI1
GPR160	6.31662840541378e-18	0.0269033060232474	0.075	0.048	1.38277312422913e-13	RA_BT	GPR160
AGO1	6.40850534910703e-18	0.0381131292051958	0.195	0.152	1.40288590597302e-13	RA_BT	AGO1
KHSRP	6.47956256211289e-18	0.0459944278427577	0.32	0.267	1.41844104047213e-13	RA_BT	KHSRP
EIF4G2	6.60135417029038e-18	0.0542940544826944	0.909	0.85	1.44510244141827e-13	RA_BT	EIF4G2
STARD3NL	6.63479357788197e-18	0.0477307322770797	0.356	0.301	1.45242266213414e-13	RA_BT	STARD3NL
CEPT1	6.78880500895264e-18	0.0393406676984347	0.269	0.219	1.48613730450982e-13	RA_BT	CEPT1
ZFAND6	7.37080773196922e-18	0.0487380735614571	0.508	0.445	1.61354352060538e-13	RA_BT	ZFAND6
CCL3L1	7.7089485426425e-18	0.0475953079703474	0.269	0.217	1.68756592546987e-13	RA_BT	CCL3L1
RHBDF2	7.84600764762524e-18	0.0472577116039812	0.298	0.248	1.71756953414164e-13	RA_BT	RHBDF2
ARAP2	7.96748335438078e-18	0.0396307877165155	0.163	0.124	1.7441617811075e-13	RA_BT	ARAP2
ACSS2	8.04965741789011e-18	0.0335061956175236	0.15	0.111	1.76215050535032e-13	RA_BT	ACSS2
FIG4	8.06992578617241e-18	0.0331767387273396	0.112	0.08	1.766587453851e-13	RA_BT	FIG4
CALHM6	8.19471400404328e-18	0.0232195163289121	0.232	0.179	1.79390484262511e-13	RA_BT	CALHM6
BRCA2	8.57296912217654e-18	0.0252927296434704	0.054	0.031	1.87670867053567e-13	RA_BT	BRCA2
SLAMF7	9.43824455622598e-18	0.045887700476533	0.211	0.166	2.06612611580343e-13	RA_BT	SLAMF7
WWP2	9.47100807758117e-18	0.034260486645135	0.18	0.138	2.07329837826329e-13	RA_BT	WWP2
SERINC5	1.00872653959676e-17	0.04497755669714	0.319	0.266	2.20820326783126e-13	RA_BT	SERINC5
NRDC	1.0359915767601e-17	0.047168672559957	0.363	0.307	2.26788916068554e-13	RA_BT	NRDC
LAPTM4A	1.08708624527046e-17	0.0557735714318169	0.784	0.71	2.37974049952156e-13	RA_BT	LAPTM4A
IVNS1ABP	1.09789379317823e-17	0.0512935900361698	0.436	0.374	2.40339930264647e-13	RA_BT	IVNS1ABP
NFYC	1.17104276784117e-17	0.0466185953015649	0.289	0.241	2.56352972308111e-13	RA_BT	NFYC
SNX27	1.19397559837146e-17	0.0463359881371243	0.364	0.308	2.61373198239496e-13	RA_BT	SNX27
ANP32A	1.22015296070064e-17	0.0471986477427689	0.453	0.389	2.67103684626977e-13	RA_BT	ANP32A
SEC23IP	1.23800264014264e-17	0.0383894159659872	0.24	0.193	2.71011157953625e-13	RA_BT	SEC23IP
TMEM189	1.34280539550945e-17	0.0457295165896597	0.282	0.232	2.93953529130973e-13	RA_BT	TMEM189
MED16	1.42310010350029e-17	0.0343842294763529	0.192	0.148	3.11530843657247e-13	RA_BT	MED16
SELENON	1.42914001478335e-17	0.036072227960385	0.187	0.145	3.12853040636222e-13	RA_BT	SELENON
SYNCRIP	1.45091757169561e-17	0.0547837804810413	0.667	0.595	3.17620365619887e-13	RA_BT	SYNCRIP
MT1M	1.48847035642817e-17	0.0173436177077155	0.017	0.005	3.25841045725692e-13	RA_BT	MT1M
TNFRSF1B	1.59677490973713e-17	0.0711638661342776	0.606	0.548	3.49549995490554e-13	RA_BT	TNFRSF1B
CEP135	1.72873368009769e-17	0.0387068580206631	0.168	0.128	3.78437089910185e-13	RA_BT	CEP135
RCN3	1.82891544509236e-17	0.0274975163940364	0.11	0.077	4.00367880085168e-13	RA_BT	RCN3
SBNO1	1.83106853152559e-17	0.047098442000683	0.341	0.289	4.00839212236266e-13	RA_BT	SBNO1
MOV10	1.84716884743731e-17	0.0319026041322621	0.128	0.093	4.04363732392502e-13	RA_BT	MOV10
COPA	1.87651793700803e-17	0.0514394861662327	0.608	0.539	4.10788541590428e-13	RA_BT	COPA
FUT4	1.88319295660579e-17	0.0314196424198192	0.119	0.086	4.12249770130573e-13	RA_BT	FUT4
ZDHHC5	1.90757858703008e-17	0.04027194548186	0.247	0.201	4.17588028486755e-13	RA_BT	ZDHHC5
PTPRO	2.01398812773237e-17	0.0334651198086945	0.201	0.157	4.40882141041892e-13	RA_BT	PTPRO
HOXB2	2.19182971276726e-17	0.0269722482320461	0.097	0.067	4.79813442421881e-13	RA_BT	HOXB2
CHFR	2.19787869756522e-17	0.0425716266092456	0.279	0.229	4.81137625684002e-13	RA_BT	CHFR
SRP72	2.2707114670809e-17	0.0541831228965041	0.504	0.442	4.9708144725868e-13	RA_BT	SRP72
BTN2A2	2.35300493418738e-17	0.032479980671622	0.122	0.088	5.15096310142959e-13	RA_BT	BTN2A2
DHX32	2.42005830471524e-17	0.0339332248663039	0.118	0.085	5.29774963485212e-13	RA_BT	DHX32
LRP1	2.49292486712818e-17	0.0526961568806471	0.651	0.568	5.4572618266303e-13	RA_BT	LRP1
TNFRSF10D	2.51184493509711e-17	0.0353710419053295	0.13	0.095	5.49867974742108e-13	RA_BT	TNFRSF10D
GRIPAP1	2.59796929132475e-17	0.0415005516401096	0.274	0.225	5.68721457563901e-13	RA_BT	GRIPAP1
ARHGEF2	2.62153969590731e-17	0.0419029225783187	0.342	0.287	5.73881254831069e-13	RA_BT	ARHGEF2
SLC35A5	2.67732931324378e-17	0.0276282563086947	0.093	0.064	5.86094159962196e-13	RA_BT	SLC35A5
DCP2	2.77541330083629e-17	0.0430466210239451	0.363	0.308	6.07565725686073e-13	RA_BT	DCP2
ORAI3	2.86128716845974e-17	0.0428198116378663	0.233	0.189	6.26364374047522e-13	RA_BT	ORAI3
SH3D21	3.02454773429294e-17	0.0234569381637763	0.054	0.032	6.62103744514067e-13	RA_BT	SH3D21
PRR5L	3.04035119567301e-17	0.0272691489039753	0.094	0.064	6.65563280244779e-13	RA_BT	PRR5L
EFTUD2	3.28996739300636e-17	0.0461023219880522	0.294	0.245	7.20206762003022e-13	RA_BT	EFTUD2
SLC25A40	3.35238814187521e-17	0.0293159634645624	0.106	0.075	7.33871288137902e-13	RA_BT	SLC25A40
TIFAB	3.39799950306412e-17	0.0104474605830069	0.017	0.005	7.43856071215766e-13	RA_BT	TIFAB
ZMIZ2	3.42470947490011e-17	0.0374926513830143	0.223	0.178	7.49703151150384e-13	RA_BT	ZMIZ2
GTF2H5	3.44508982428436e-17	0.0379092467304766	0.352	0.296	7.5416461343409e-13	RA_BT	GTF2H5
C19orf66	3.47438914592441e-17	0.0423433407373843	0.269	0.221	7.60578527934313e-13	RA_BT	C19orf66
SNAPC1	3.53521474379033e-17	0.0327454269767653	0.12	0.086	7.73893859563142e-13	RA_BT	SNAPC1
CPT1A	3.60756392069362e-17	0.0403556731194545	0.214	0.169	7.8973181787904e-13	RA_BT	CPT1A
UROS	3.84135296631878e-17	0.0359134978983164	0.159	0.12	8.40910577856844e-13	RA_BT	UROS
TNFRSF21	3.87853374423474e-17	0.0338156260513701	0.114	0.082	8.49049821950427e-13	RA_BT	TNFRSF21
CYTH1	3.91502501815692e-17	0.0482554866299294	0.627	0.562	8.57038126724731e-13	RA_BT	CYTH1
USP6NL	3.9663697217613e-17	0.0312902598373886	0.13	0.095	8.68277995790765e-13	RA_BT	USP6NL
CYLD	4.0484368273523e-17	0.0450905052264772	0.325	0.273	8.86243305875693e-13	RA_BT	CYLD
DGUOK	4.06655755422697e-17	0.045122728042801	0.477	0.415	8.90210114195827e-13	RA_BT	DGUOK
RYBP	4.10901820991218e-17	0.0451776561018967	0.392	0.334	8.99505176331876e-13	RA_BT	RYBP
UBE2D3	4.97160269734327e-17	0.0589280326490631	0.864	0.789	1.08833354647541e-12	RA_BT	UBE2D3
PCBD1	5.21479952126393e-17	0.0350898276657241	0.247	0.199	1.14157176319989e-12	RA_BT	PCBD1
USB1	5.52311684735716e-17	0.0444557130184154	0.237	0.192	1.20906550905496e-12	RA_BT	USB1
NSL1	5.72715395935624e-17	0.0428804181209562	0.242	0.197	1.25373127324268e-12	RA_BT	NSL1
SETD5	5.74484080952149e-17	0.0427192873066903	0.258	0.212	1.25760310161235e-12	RA_BT	SETD5
FPR1	5.84897516266538e-17	0.0503489353395702	0.622	0.518	1.28039915285908e-12	RA_BT	FPR1
TRIM44	5.91397171165521e-17	0.0485895571584087	0.405	0.349	1.29462754739844e-12	RA_BT	TRIM44
DOK3	5.96208640697825e-17	0.0398801947611877	0.324	0.27	1.30516033535161e-12	RA_BT	DOK3
FAM168A	6.29473616671051e-17	0.0291350681615237	0.112	0.08	1.3779806942546e-12	RA_BT	FAM168A
ASCL2	6.2994206545616e-17	0.0305456891250328	0.128	0.093	1.37900617549008e-12	RA_BT	ASCL2
MPV17	6.30847212979798e-17	0.0390249676687466	0.207	0.165	1.38098763393408e-12	RA_BT	MPV17
MTMR6	6.84839512350423e-17	0.0391277621746854	0.332	0.279	1.49918217648631e-12	RA_BT	MTMR6
KCNE3	7.30020895496199e-17	0.0341819077359364	0.198	0.155	1.59808874233073e-12	RA_BT	KCNE3
C6orf120	7.34414109499397e-17	0.032293987318594	0.152	0.114	1.60770592710513e-12	RA_BT	C6orf120
ELAVL1	7.41875633602783e-17	0.0445268651527398	0.361	0.308	1.62403994951985e-12	RA_BT	ELAVL1
TMTC1	7.4243884733265e-17	0.0144405776540346	0.023	0.009	1.6252728806959e-12	RA_BT	TMTC1
NSMCE1	7.56230167745847e-17	0.0352841882286418	0.174	0.134	1.65546346021243e-12	RA_BT	NSMCE1
PIGM	7.65397475494342e-17	0.03096709663728	0.128	0.094	1.67553161360466e-12	RA_BT	PIGM
LITAF	7.8572203574065e-17	0.0556246308733797	0.818	0.755	1.72002410843986e-12	RA_BT	LITAF
USP10	7.93076829665968e-17	0.0415265206344017	0.303	0.254	1.73612448782177e-12	RA_BT	USP10
CTDSP2	8.13435102305251e-17	0.0453462058809778	0.325	0.275	1.78069078245643e-12	RA_BT	CTDSP2
KDM4C	8.50582843527398e-17	0.0349188065900081	0.16	0.123	1.86201090276583e-12	RA_BT	KDM4C
PRDX2	8.68941637340033e-17	0.038682382719813	0.172	0.132	1.90220013830107e-12	RA_BT	PRDX2
TOMM70	9.09204470489322e-17	0.0349801747308136	0.167	0.129	1.99033950634818e-12	RA_BT	TOMM70
EID1	9.2372061845589e-17	0.0508129575705959	0.591	0.525	2.02211680586179e-12	RA_BT	EID1
DSC2	9.72368823914914e-17	0.0402552398610002	0.23	0.185	2.12861259243214e-12	RA_BT	DSC2
FBXO6	9.93451647779369e-17	0.0345735145437261	0.153	0.116	2.17476500215382e-12	RA_BT	FBXO6
INIP	1.02017202126917e-16	0.0340994675394094	0.199	0.157	2.23325857176035e-12	RA_BT	INIP
ZNF384	1.03228359883813e-16	0.0313014906360396	0.139	0.103	2.25977202621655e-12	RA_BT	ZNF384
CNOT2	1.05418059478535e-16	0.0417607112997094	0.328	0.277	2.30770674004461e-12	RA_BT	CNOT2
UBQLN1	1.07681744014039e-16	0.0423710006971408	0.461	0.399	2.35726105821132e-12	RA_BT	UBQLN1
KCTD10	1.08271532042072e-16	0.0391362586257102	0.225	0.181	2.370172107933e-12	RA_BT	KCTD10
TOPBP1	1.09854734063923e-16	0.0340948807562371	0.161	0.124	2.40482998339333e-12	RA_BT	TOPBP1
FAM193B	1.10648113579913e-16	0.0292313133581679	0.104	0.073	2.42219785437788e-12	RA_BT	FAM193B
MED30	1.14795146074941e-16	0.0333275251542881	0.174	0.135	2.51298054272653e-12	RA_BT	MED30
KANSL3	1.15290945858801e-16	0.0350296824693453	0.154	0.118	2.52383409579501e-12	RA_BT	KANSL3
MON1B	1.17516769203435e-16	0.0390928831867149	0.229	0.185	2.57255959463239e-12	RA_BT	MON1B
ADAP2	1.20536330873148e-16	0.0591769371164552	0.527	0.47	2.63866081914407e-12	RA_BT	ADAP2
MEGF9	1.22941817138291e-16	0.0344966144525446	0.21	0.166	2.69131931897433e-12	RA_BT	MEGF9
TIAL1	1.27121307920347e-16	0.0438362614344663	0.351	0.299	2.78281255168433e-12	RA_BT	TIAL1
ITGB1	1.28198694689534e-16	0.0477219494849679	0.79	0.719	2.80639762544859e-12	RA_BT	ITGB1
VAMP4	1.29822135320813e-16	0.0339631058300284	0.165	0.126	2.84193636430793e-12	RA_BT	VAMP4
SP1	1.31394298927696e-16	0.0459654375528637	0.324	0.274	2.8763525978262e-12	RA_BT	SP1
SMCR8	1.33322606985922e-16	0.0370980180329816	0.205	0.163	2.91856518952882e-12	RA_BT	SMCR8
HSPA9	1.35184231995489e-16	0.0487731796236793	0.52	0.459	2.95931802261325e-12	RA_BT	HSPA9
ARL5B	1.3828740092169e-16	0.0348549525978171	0.15	0.114	3.02724949357671e-12	RA_BT	ARL5B
HLA-DMB	1.42444671365295e-16	0.0601997195511008	0.57	0.52	3.11825630085768e-12	RA_BT	HLA-DMB
GPR108	1.48161399402289e-16	0.0464096907647206	0.289	0.241	3.2434011943155e-12	RA_BT	GPR108
AL355075.4	1.48175919933622e-16	0.0244532761788363	0.049	0.029	3.24371906326692e-12	RA_BT	AL355075.4
WASHC4	1.54685206841883e-16	0.0512614005362596	0.514	0.45	3.38621386297567e-12	RA_BT	WASHC4
UBA3	1.55812150085178e-16	0.0344032898133385	0.217	0.174	3.41088377751462e-12	RA_BT	UBA3
PIK3R5	1.59638946617007e-16	0.0518062887121574	0.429	0.372	3.4946561803929e-12	RA_BT	PIK3R5
RTCB	1.6123762849833e-16	0.0427388392546343	0.293	0.245	3.52965292545695e-12	RA_BT	RTCB
MAP3K5	1.62357953383018e-16	0.0377077570701674	0.184	0.144	3.55417795750764e-12	RA_BT	MAP3K5
XRCC5	1.7222485647877e-16	0.0523521652996766	0.646	0.576	3.77017433317675e-12	RA_BT	XRCC5
TET3	1.72285866352352e-16	0.0384196542058724	0.271	0.223	3.77150990031933e-12	RA_BT	TET3
ZNF200	1.74611801548926e-16	0.0224765716316864	0.079	0.052	3.82242694770753e-12	RA_BT	ZNF200
LAMC1	1.75282574802674e-16	0.0211188804537161	0.045	0.026	3.83711084500534e-12	RA_BT	LAMC1
MCEMP1	1.76066234463353e-16	0.0476578693510303	0.278	0.227	3.85426593863726e-12	RA_BT	MCEMP1
PPP2R2A	1.76363001189274e-16	0.0417022766867027	0.372	0.315	3.86076245903439e-12	RA_BT	PPP2R2A
UTP14C	1.79292306064721e-16	0.0289039880970972	0.111	0.08	3.9248878720628e-12	RA_BT	UTP14C
GPCPD1	1.93100110200463e-16	0.0499979567001219	0.71	0.637	4.22715451239834e-12	RA_BT	GPCPD1
MTMR3	1.97770005954192e-16	0.0315465760155283	0.18	0.139	4.32938320034323e-12	RA_BT	MTMR3
HIST2H2BE	2.03495680353527e-16	0.0258962889334456	0.057	0.034	4.45472393861907e-12	RA_BT	HIST2H2BE
ABCD1	2.04041115387905e-16	0.0378027777139581	0.227	0.183	4.46666405695664e-12	RA_BT	ABCD1
TXNL4B	2.07610309612736e-16	0.0306009328946475	0.103	0.073	4.54479728773241e-12	RA_BT	TXNL4B
PCSK6	2.26533372388045e-16	0.0108242010791704	0.014	0.004	4.95904205494669e-12	RA_BT	PCSK6
AC006449.6	2.33645109048408e-16	0.0228270120706202	0.052	0.031	5.11472508217871e-12	RA_BT	AC006449.6
KLHL8	2.39224378128865e-16	0.0344045628757317	0.132	0.098	5.23686086161898e-12	RA_BT	KLHL8
SLC37A2	2.40966250877708e-16	0.040035405204831	0.273	0.225	5.2749921979639e-12	RA_BT	SLC37A2
SEPHS2	2.41255799654237e-16	0.0413604760041956	0.283	0.236	5.28133071023091e-12	RA_BT	SEPHS2
RAB21	2.46978891090768e-16	0.0449057514484014	0.521	0.457	5.406614904868e-12	RA_BT	RAB21
HSDL2	2.47888246373841e-16	0.0282004839679453	0.101	0.071	5.42652160136976e-12	RA_BT	HSDL2
ATP6V0A1	2.55785182117862e-16	0.0458948995377775	0.488	0.423	5.59939342174213e-12	RA_BT	ATP6V0A1
GRIN3A	2.59426976303184e-16	0.00929032515407978	0.01	0.002	5.67911593825299e-12	RA_BT	GRIN3A
NREP	2.60672648858131e-16	0.0221799846496886	0.056	0.034	5.70638495615334e-12	RA_BT	NREP
ME1	2.68704247415018e-16	0.0350866415754354	0.165	0.126	5.88220468016216e-12	RA_BT	ME1
TMEM248	2.70392403731925e-16	0.0428095029281079	0.44	0.381	5.91916011009557e-12	RA_BT	TMEM248
VPS9D1	2.76574550277215e-16	0.0277996806906607	0.125	0.091	6.05449348011851e-12	RA_BT	VPS9D1
SMIM19	2.7861802256388e-16	0.0384634352857721	0.245	0.199	6.09922713194589e-12	RA_BT	SMIM19
CPSF3	2.78969003661332e-16	0.034567934669751	0.149	0.114	6.10691045915023e-12	RA_BT	CPSF3
DR1	3.08846297029373e-16	0.0424634897028576	0.384	0.332	6.76095428827001e-12	RA_BT	DR1
BRD4	3.09670591490957e-16	0.0482129731843728	0.532	0.469	6.77899891832853e-12	RA_BT	BRD4
CLEC7A	3.12407298557783e-16	0.0442225117140453	0.654	0.582	6.83890817272843e-12	RA_BT	CLEC7A
AC022092.1	3.26645475408544e-16	0.013668083099146	0.022	0.009	7.15059610216845e-12	RA_BT	AC022092.1
ZBTB17	3.38991378346425e-16	0.034516002274687	0.148	0.112	7.42086026338158e-12	RA_BT	ZBTB17
VPS8	3.57316220818864e-16	0.0337440275130874	0.166	0.128	7.82200938994576e-12	RA_BT	VPS8
SNX19	3.63085657463262e-16	0.0294139401203498	0.114	0.082	7.94830812752828e-12	RA_BT	SNX19
MKRN1	3.70776087814624e-16	0.0428292527576337	0.371	0.317	8.11665933834992e-12	RA_BT	MKRN1
PRPF8	3.77641723824083e-16	0.0426511960043712	0.321	0.271	8.26695497623299e-12	RA_BT	PRPF8
VAC14	3.84962359817337e-16	0.0353754620092437	0.156	0.12	8.42721101876133e-12	RA_BT	VAC14
PGS1	3.9254690522962e-16	0.0334162044982584	0.132	0.098	8.59324430238161e-12	RA_BT	PGS1
VSIR	3.96146478349374e-16	0.0396244936565052	0.363	0.303	8.67204255754614e-12	RA_BT	VSIR
ATMIN	4.12487736305657e-16	0.0360302476165776	0.172	0.134	9.02976903546713e-12	RA_BT	ATMIN
RB1	4.21535073271929e-16	0.0437845704704974	0.41	0.355	9.22782428899581e-12	RA_BT	RB1
FAM129A	4.56086130890227e-16	0.0530314040177902	0.474	0.417	9.98418149131796e-12	RA_BT	FAM129A
TMPO	4.66211084338528e-16	0.0397005534213085	0.207	0.166	1.02058268472547e-11	RA_BT	TMPO
DBR1	5.06641510151981e-16	0.0355479588655389	0.148	0.113	1.1090889298737e-11	RA_BT	DBR1
ISCA2	5.0784128637361e-16	0.0397951131121497	0.261	0.215	1.11171536000047e-11	RA_BT	ISCA2
CSRNP1	5.46279407976435e-16	0.0420631546984779	0.2	0.16	1.19586025200121e-11	RA_BT	CSRNP1
CNBP	5.53481905162993e-16	0.0551575026088629	0.787	0.719	1.21162723859231e-11	RA_BT	CNBP
ZNF592	5.60945736766279e-16	0.0346829057250709	0.191	0.151	1.22796631235506e-11	RA_BT	ZNF592
SGMS1	5.67447406784246e-16	0.0392835131052999	0.323	0.272	1.24219911819139e-11	RA_BT	SGMS1
MR1	5.80038747384178e-16	0.042675060368578	0.26	0.215	1.2697628218987e-11	RA_BT	MR1
LBR	5.89389016560324e-16	0.0406775465703423	0.39	0.334	1.29023149615220e-11	RA_BT	LBR
ANGEL1	5.94600569145352e-16	0.020622845985937	0.069	0.045	1.30164010591609e-11	RA_BT	ANGEL1
CCND1	6.16768016821232e-16	0.0341590916730086	0.098	0.069	1.35016686562336e-11	RA_BT	CCND1
RBCK1	6.17341574872201e-16	0.0408977507816949	0.27	0.223	1.35142244155274e-11	RA_BT	RBCK1
PLPBP	6.51678364054731e-16	0.0390084737453925	0.275	0.228	1.42658910675221e-11	RA_BT	PLPBP
SPTLC1	6.58388892257231e-16	0.0398926543141526	0.358	0.305	1.44127912404030e-11	RA_BT	SPTLC1
MILR1	6.6078945755216e-16	0.0351337112421268	0.173	0.135	1.44653420152743e-11	RA_BT	MILR1
MAPRE1	6.62886837492363e-16	0.0471322036525302	0.564	0.502	1.45112557595453e-11	RA_BT	MAPRE1
PIK3R6	6.67968051960909e-16	0.0162508076051994	0.031	0.015	1.46224886254763e-11	RA_BT	PIK3R6
PGM2	6.85964877407905e-16	0.0366782520668152	0.191	0.151	1.50164571313364e-11	RA_BT	PGM2
CNN2	6.99866871504904e-16	0.0446719664480943	0.362	0.307	1.53207856841139e-11	RA_BT	CNN2
CTDSP1	7.00957992715882e-16	0.0452850641397107	0.377	0.321	1.53446714185434e-11	RA_BT	CTDSP1
ZNF655	7.0410670235442e-16	0.0477268626505951	0.455	0.4	1.54135998212406e-11	RA_BT	ZNF655
SLC4A1AP	7.18657403308308e-16	0.0358066780506369	0.189	0.149	1.57321292158222e-11	RA_BT	SLC4A1AP
SNX3	7.6894191865921e-16	0.0577062804447102	0.807	0.735	1.68329075413688e-11	RA_BT	SNX3
ITGAL	7.78521708847355e-16	0.0275323841102688	0.121	0.088	1.70426187283775e-11	RA_BT	ITGAL
GALNS	8.03866108928468e-16	0.0303728296556217	0.116	0.085	1.75974329905531e-11	RA_BT	GALNS
XCR1	8.06805693815084e-16	0.0196400415239386	0.045	0.025	1.7661783443306e-11	RA_BT	XCR1
MIOS	8.20119240118908e-16	0.0283077192254538	0.141	0.106	1.7953230285443e-11	RA_BT	MIOS
NOTCH2	8.68897230485936e-16	0.038802200311525	0.409	0.351	1.90210292725676e-11	RA_BT	NOTCH2
SEC61G	8.86219252657196e-16	0.0447053791890917	0.871	0.814	1.94002256599187e-11	RA_BT	SEC61G
CCNI	9.00487123914872e-16	0.055902240344895	0.839	0.774	1.97125636296205e-11	RA_BT	CCNI
CNOT8	9.17249646361081e-16	0.0360265506202645	0.257	0.212	2.00795120084904e-11	RA_BT	CNOT8
SCCPDH	9.17834028316462e-16	0.0417437415030521	0.172	0.135	2.00923047138757e-11	RA_BT	SCCPDH
DUSP10	9.19496983711585e-16	0.0343685507780272	0.17	0.133	2.01287084704303e-11	RA_BT	DUSP10
