p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
HLA-DRB5	1.49638733185142e-05	0.0594246772620408	0.502	0.49	0.327574150815594	RA_BT	HLA-DRB5
AC025580.2	1.51388938880815e-05	0.0125185609085711	0.017	0.009	0.331405526103992	RA_BT	AC025580.2
C6orf120	1.53757243969756e-05	0.0305376243569148	0.115	0.094	0.336589982774193	RA_BT	C6orf120
CASC4	1.62235273762917e-05	0.0360069061748026	0.285	0.259	0.355149237794402	RA_BT	CASC4
NBPF19	1.64166034599092e-05	0.0433436777029076	0.211	0.187	0.359375866340872	RA_BT	NBPF19
GTF2A1	1.64848592484275e-05	0.0390135321572532	0.199	0.176	0.360870053807326	RA_BT	GTF2A1
TMEM140	1.66546433758906e-05	0.0297267327696517	0.082	0.064	0.364586798141622	RA_BT	TMEM140
ACSS2	1.66588819851868e-05	0.0288355107134121	0.118	0.097	0.364679585537724	RA_BT	ACSS2
HSPA6	1.68735977130862e-05	0.0784336771219625	0.191	0.165	0.369379927537171	RA_BT	HSPA6
SLCO4A1	1.69944337333127e-05	0.0347222109989185	0.152	0.128	0.372025148855949	RA_BT	SLCO4A1
RBBP4	1.70493821810711e-05	0.028262585025061	0.355	0.332	0.373228025325828	RA_BT	RBBP4
C6orf62	1.75540458837146e-05	0.0232266660351108	0.726	0.706	0.384275618440397	RA_BT	C6orf62
PPP2CA	1.76255704865446e-05	0.0315617914191122	0.496	0.473	0.385841363520947	RA_BT	PPP2CA
WASHC1	1.76309190453715e-05	0.0322645409745164	0.168	0.144	0.385958448822227	RA_BT	WASHC1
DNAJB6	1.76812900850313e-05	0.0395930114081523	0.603	0.584	0.38706112125142	RA_BT	DNAJB6
MMP17	1.7698607461901e-05	0.0166735780016438	0.038	0.026	0.387440215948476	RA_BT	MMP17
FIG4	1.7730185401359e-05	0.0311892007808998	0.099	0.08	0.388131488621149	RA_BT	FIG4
LDLR	1.78927898711876e-05	0.0362762128143337	0.158	0.134	0.391691063070168	RA_BT	LDLR
CEP350	1.82985384370007e-05	0.0409710334835731	0.373	0.349	0.400573304924383	RA_BT	CEP350
MON2	1.84472879939303e-05	0.0403546171181714	0.196	0.174	0.403829581475128	RA_BT	MON2
ELF2	1.84925045938559e-05	0.0335161626261217	0.304	0.279	0.4048194180641	RA_BT	ELF2
ATP6V0C	1.88050754489714e-05	0.00824139053937372	0.019	0.01	0.411661906653432	RA_BT	ATP6V0C
NONO	1.90459889498746e-05	0.0384603282141423	0.418	0.394	0.416935744101705	RA_BT	NONO
GNG10	1.92014813202371e-05	0.0155871316451651	0.06	0.044	0.42033962758131	RA_BT	GNG10
PPFIA1	1.94272181021586e-05	0.0402420690007483	0.359	0.332	0.425281231474354	RA_BT	PPFIA1
VWA5A	1.95660036396295e-05	0.0192871123478534	0.046	0.033	0.42831938567513	RA_BT	VWA5A
TRIM22	1.96577998574547e-05	0.038584261795039	0.259	0.233	0.430328896679541	RA_BT	TRIM22
FGFRL1	2.00778142038511e-05	0.0294773129741545	0.096	0.077	0.439523430736504	RA_BT	FGFRL1
ZNF143	2.0230487976655e-05	0.0321370361731227	0.138	0.116	0.442865612296955	RA_BT	ZNF143
BNIP2	2.07971976052104e-05	0.0354490710239503	0.501	0.482	0.455271452775661	RA_BT	BNIP2
LAPTM4A	2.08365211291521e-05	0.0363507612155808	0.726	0.679	0.456132284038269	RA_BT	LAPTM4A
CYFIP1	2.0973988800852e-05	0.0352385766277498	0.546	0.526	0.459141588839451	RA_BT	CYFIP1
IL10RA	2.12263394233708e-05	0.0403720813820567	0.486	0.463	0.464665796317011	RA_BT	IL10RA
SPTLC1	2.12593212257335e-05	0.038869149957541	0.332	0.31	0.465387800952533	RA_BT	SPTLC1
METTL26	2.17958451944564e-05	0.0390091867161635	0.304	0.281	0.477132847151846	RA_BT	METTL26
RPL37A	2.19189393962513e-05	0.0084921766824908	0.947	0.895	0.479827502323337	RA_BT	RPL37A
AC013457.1	2.19481416293029e-05	0.00641506524697737	0.005	0.001	0.48046676840707	RA_BT	AC013457.1
DDX58	2.27272216844526e-05	0.0231298942942023	0.081	0.063	0.497521609894351	RA_BT	DDX58
DNAH17	2.35079390606435e-05	0.00686915924042508	0.006	0.002	0.514612293976548	RA_BT	DNAH17
CDYL2	2.36044675283656e-05	0.022552535075742	0.059	0.043	0.516725398663451	RA_BT	CDYL2
SDCCAG8	2.3632946795051e-05	0.0474130024831214	0.242	0.223	0.517348838290462	RA_BT	SDCCAG8
MAPK14	2.37208256410165e-05	0.0342390839398252	0.186	0.163	0.519272594107493	RA_BT	MAPK14
UBE2R2	2.41655192080812e-05	0.0352633899789642	0.54	0.516	0.529007380984105	RA_BT	UBE2R2
FRMD3	2.44698809143851e-05	0.0114423616157102	0.017	0.009	0.535670163096804	RA_BT	FRMD3
KDM6A	2.49375414783697e-05	0.0382861159572463	0.158	0.137	0.54590772050299	RA_BT	KDM6A
KANSL3	2.51617373799591e-05	0.0298063612500014	0.129	0.108	0.550815592984685	RA_BT	KANSL3
ZFAND6	2.66143943848789e-05	0.0378665196329748	0.44	0.423	0.582615707479383	RA_BT	ZFAND6
UXS1	2.69593731649388e-05	0.037187644756585	0.142	0.122	0.590167637953674	RA_BT	UXS1
ZNF335	2.73117819799786e-05	0.0321293462970826	0.125	0.104	0.597882219323711	RA_BT	ZNF335
RNF7	2.73120424815654e-05	0.0282622440572746	0.575	0.544	0.597887921963949	RA_BT	RNF7
LILRA4	2.84586100442697e-05	0.00788817383429236	0.011	0.005	0.622987432479107	RA_BT	LILRA4
SNHG15	2.85699520574585e-05	0.0401260668406991	0.242	0.22	0.625424820489823	RA_BT	SNHG15
G3BP2	2.88797715243482e-05	0.0364742999255397	0.433	0.414	0.632207078439507	RA_BT	G3BP2
TPM3	2.89354492836271e-05	0.0532066389517429	0.919	0.851	0.63342592026788	RA_BT	TPM3
GDI2	2.9319860035959e-05	0.0367759554049616	0.663	0.635	0.641841056047178	RA_BT	GDI2
EDNRB	3.04328251524758e-05	0.00389131422073818	0.031	0.019	0.666204975412847	RA_BT	EDNRB
OPN3	3.11525049926732e-05	0.036972857891795	0.18	0.158	0.681959486794608	RA_BT	OPN3
WASHC4	3.16276950819497e-05	0.0421193375649008	0.46	0.438	0.692361873038961	RA_BT	WASHC4
SRSF3	3.16523442754309e-05	0.0366789278466506	0.66	0.63	0.692901468533458	RA_BT	SRSF3
ADAM19	3.20746960693041e-05	0.0212286772775263	0.052	0.037	0.702147171653137	RA_BT	ADAM19
DDOST	3.22458074478396e-05	0.0443852602021576	0.268	0.246	0.705892970840656	RA_BT	DDOST
TCOF1	3.26680875239527e-05	0.0373330382013294	0.156	0.136	0.71513710398685	RA_BT	TCOF1
ATP2A2	3.27410791658278e-05	0.0344116743206357	0.39	0.367	0.716734964019137	RA_BT	ATP2A2
C19orf24	3.4334056810059e-05	0.0441478312693889	0.345	0.324	0.751606837629002	RA_BT	C19orf24
RSL1D1	3.4362606891512e-05	0.0446516341572231	0.373	0.354	0.752231827462089	RA_BT	RSL1D1
FBXL5	3.4732270736318e-05	0.026945803934887	0.345	0.319	0.760324138688737	RA_BT	FBXL5
IL31RA	3.59967613155928e-05	0.0143615739058144	0.035	0.023	0.788005101959641	RA_BT	IL31RA
KLHL8	3.62088910128683e-05	0.0312900842552494	0.114	0.095	0.792648833162701	RA_BT	KLHL8
AC003681.1	3.65033803286918e-05	0.021879892407658	0.051	0.038	0.799095498775392	RA_BT	AC003681.1
AC008906.1	3.65751422831305e-05	0.0149779699535927	0.026	0.016	0.80066643972001	RA_BT	AC008906.1
GRIN3A	3.67428867313978e-05	0.00616366688944156	0.007	0.002	0.80433853343703	RA_BT	GRIN3A
PPFIA4	3.68847264658969e-05	0.00840140706116662	0.01	0.004	0.807443547064949	RA_BT	PPFIA4
SLC1A2	3.71585093957562e-05	0.0164743777026181	0.019	0.01	0.8134369291825	RA_BT	SLC1A2
GPR35	3.73963260273309e-05	0.0296064731440775	0.114	0.094	0.818642973064302	RA_BT	GPR35
GPX4	3.84158613973191e-05	0.0555286391775156	0.867	0.797	0.840961621848712	RA_BT	GPX4
BRWD3	3.91304133410024e-05	0.0428282743764711	0.166	0.145	0.856603878447883	RA_BT	BRWD3
PSMA5	3.93616786562024e-05	0.0400596726828846	0.503	0.481	0.861666507462926	RA_BT	PSMA5
MARK3	3.95452827271764e-05	0.0440047810457626	0.325	0.306	0.865685784180618	RA_BT	MARK3
MMP24OS	3.96912112340825e-05	0.0412665717486034	0.421	0.397	0.8688803051253	RA_BT	MMP24OS
CHD2	3.97560571507181e-05	0.03975982399331	0.257	0.235	0.87029984708637	RA_BT	CHD2
HNRNPM	3.97793038167141e-05	0.03306083142186	0.596	0.574	0.870808739851689	RA_BT	HNRNPM
HNRNPF	4.02759599869954e-05	0.0287707571483128	0.634	0.61	0.881681040075316	RA_BT	HNRNPF
BROX	4.11806071536538e-05	0.0372051585514722	0.297	0.277	0.901484671200635	RA_BT	BROX
PLXND1	4.12202352562853e-05	0.0444025469501889	0.272	0.249	0.902352169995343	RA_BT	PLXND1
SRP72	4.1245758700661e-05	0.0430282606619691	0.454	0.436	0.90291090371617	RA_BT	SRP72
NEDD9	4.12646664105402e-05	0.0299530136591987	0.329	0.3	0.903324812393136	RA_BT	NEDD9
CYB5A	4.14783122375161e-05	0.0472928984258883	0.219	0.197	0.908001733191465	RA_BT	CYB5A
FAR1	4.2715909157888e-05	0.0336415411143233	0.388	0.368	0.935093967375327	RA_BT	FAR1
TNRC6A	4.31939047290022e-05	0.037570778525448	0.244	0.222	0.945557768422587	RA_BT	TNRC6A
AC083862.2	4.38389817455695e-05	0.0129307052932101	0.023	0.014	0.959679149392261	RA_BT	AC083862.2
ME1	4.39379855181392e-05	0.0324584790350339	0.167	0.143	0.961846440977585	RA_BT	ME1
NPEPPS	4.42787394481084e-05	0.0394268431858359	0.437	0.418	0.969305885258541	RA_BT	NPEPPS
EEPD1	4.44844152659034e-05	0.028670547804961	0.087	0.069	0.973808334585892	RA_BT	EEPD1
FAM193B	4.59453622391863e-05	0.0265310482611705	0.093	0.075	1	RA_BT	FAM193B
CTDSPL2	4.60479251367446e-05	0.0332107292285424	0.148	0.128	1	RA_BT	CTDSPL2
TMEM45A	4.67958723205713e-05	0.0134540869612083	0.02	0.012	1	RA_BT	TMEM45A
TMTC1	4.76036486423144e-05	0.00950894742978275	0.012	0.006	1	RA_BT	TMTC1
SSBP1	4.78286933354814e-05	0.0333226509679966	0.516	0.494	1	RA_BT	SSBP1
HDLBP	4.78425837112358e-05	0.0411521374021336	0.478	0.457	1	RA_BT	HDLBP
WDR43	4.88446928296259e-05	0.0379635965701983	0.191	0.17	1	RA_BT	WDR43
IGHG3	4.937901409335e-05	0.00356176438851814	0.005	0.001	1	RA_BT	IGHG3
VMA21	4.93930397389551e-05	0.024143796548058	0.434	0.416	1	RA_BT	VMA21
BATF	4.99191047940178e-05	0.0235621394950914	0.112	0.091	1	RA_BT	BATF
GLG1	5.01275174174509e-05	0.0401429062928044	0.352	0.332	1	RA_BT	GLG1
GCHFR	5.01343601350919e-05	0.0373954136567926	0.215	0.19	1	RA_BT	GCHFR
FAAP100	5.08022816483294e-05	0.0231851676366677	0.114	0.094	1	RA_BT	FAAP100
CHD1	5.1042242499607e-05	0.0333515537343577	0.343	0.32	1	RA_BT	CHD1
SND1	5.28387073812557e-05	0.0458763825053279	0.314	0.295	1	RA_BT	SND1
DNTTIP2	5.32891043869915e-05	0.0465454004785615	0.314	0.294	1	RA_BT	DNTTIP2
ELMSAN1	5.39832618389993e-05	0.0278190637844176	0.147	0.126	1	RA_BT	ELMSAN1
NRDC	5.42917260818577e-05	0.0417375778089198	0.307	0.287	1	RA_BT	NRDC
KLF6	5.43112917669146e-05	0.0259070144906641	0.938	0.919	1	RA_BT	KLF6
SMIM25	5.58637793941566e-05	0.0307294968918276	0.634	0.601	1	RA_BT	SMIM25
STT3A	5.60639805438283e-05	0.039466020609766	0.212	0.19	1	RA_BT	STT3A
UBA1	5.6644914538488e-05	0.0349476845270386	0.39	0.367	1	RA_BT	UBA1
BRK1	5.68246334925422e-05	0.03589741676599	0.722	0.684	1	RA_BT	BRK1
MX2	5.78094697395471e-05	0.0251565814525646	0.209	0.181	1	RA_BT	MX2
MKLN1	5.81674670238632e-05	0.0388036100198211	0.293	0.272	1	RA_BT	MKLN1
DHX32	5.85477466407135e-05	0.031892484240218	0.097	0.08	1	RA_BT	DHX32
JAKMIP2	5.86862508367541e-05	0.0212679471405986	0.051	0.037	1	RA_BT	JAKMIP2
MYSM1	5.93420412397838e-05	0.0364588860690596	0.157	0.138	1	RA_BT	MYSM1
TRIB3	6.01443451088878e-05	0.0170255331056681	0.031	0.02	1	RA_BT	TRIB3
RPS18	6.07832944076244e-05	0.0146147531981653	0.948	0.892	1	RA_BT	RPS18
CBFB	6.17118461599919e-05	0.0394023038274789	0.369	0.35	1	RA_BT	CBFB
KPNA1	6.22462353856241e-05	0.0346177722846429	0.244	0.224	1	RA_BT	KPNA1
GTF2H3	6.29528420538615e-05	0.0405177565187951	0.139	0.121	1	RA_BT	GTF2H3
MTSS1	6.36297288728984e-05	0.0437219721185453	0.501	0.486	1	RA_BT	MTSS1
YIPF5	6.44964891716789e-05	0.03798528471784	0.251	0.232	1	RA_BT	YIPF5
ZNF106	6.45295514560683e-05	0.0425361044885026	0.378	0.361	1	RA_BT	ZNF106
OGA	6.46379481914538e-05	0.03959145682832	0.4	0.382	1	RA_BT	OGA
RAB11FIP1	6.49521282199597e-05	0.0388627989895854	0.552	0.524	1	RA_BT	RAB11FIP1
MSN	6.60248864677435e-05	0.0456034597149735	0.844	0.78	1	RA_BT	MSN
ACVR1	6.64083826778409e-05	0.0361021291965395	0.172	0.152	1	RA_BT	ACVR1
SOAT1	6.65454019932924e-05	0.0421949566452924	0.393	0.373	1	RA_BT	SOAT1
C17orf58	6.70816804354184e-05	0.0263554128816969	0.086	0.069	1	RA_BT	C17orf58
POLR1B	6.78367182924087e-05	0.0168397595979415	0.041	0.029	1	RA_BT	POLR1B
IFT57	6.90176028437684e-05	0.0337045188912581	0.146	0.126	1	RA_BT	IFT57
MYO1F	6.94312319904814e-05	0.040589317574042	0.448	0.429	1	RA_BT	MYO1F
BTG3	6.94776889491958e-05	0.0339736053589126	0.186	0.164	1	RA_BT	BTG3
KDM4B	6.96589662823019e-05	0.0372848530641062	0.14	0.121	1	RA_BT	KDM4B
MTMR3	7.07539786644856e-05	0.0287761299685499	0.155	0.134	1	RA_BT	MTMR3
NCKAP1L	7.09459386809528e-05	0.0357686306127492	0.497	0.473	1	RA_BT	NCKAP1L
TMEM43	7.11154244431438e-05	0.0360933894399652	0.403	0.383	1	RA_BT	TMEM43
SMG1	7.14776047627694e-05	0.035465405789982	0.424	0.406	1	RA_BT	SMG1
LSM14A	7.23250455051089e-05	0.0378580968734251	0.324	0.304	1	RA_BT	LSM14A
CPQ	7.28407433047839e-05	0.0348840603049903	0.199	0.178	1	RA_BT	CPQ
HDAC1	7.31069342294231e-05	0.0432863773623183	0.21	0.191	1	RA_BT	HDAC1
PUM2	7.60403899550958e-05	0.0325913788353628	0.293	0.271	1	RA_BT	PUM2
CORO1C	7.77831576301529e-05	0.0335757306823787	0.708	0.675	1	RA_BT	CORO1C
ILF3	7.8735255802491e-05	0.0392457612455029	0.391	0.372	1	RA_BT	ILF3
FCHO1	8.08015174299069e-05	0.0208518906842759	0.081	0.064	1	RA_BT	FCHO1
PPP1R18	8.10326446632531e-05	0.0301669471923868	0.542	0.521	1	RA_BT	PPP1R18
YPEL3	8.11141560545947e-05	0.0416446334244695	0.241	0.221	1	RA_BT	YPEL3
ISG15	8.1680109405782e-05	0.0399827665173211	0.361	0.337	1	RA_BT	ISG15
HECTD1	8.16948923839973e-05	0.0432280366346103	0.333	0.314	1	RA_BT	HECTD1
PLEKHG2	8.19718854388213e-05	0.0220087985366487	0.123	0.102	1	RA_BT	PLEKHG2
EWSR1	8.27025356020055e-05	0.0325445694038143	0.453	0.433	1	RA_BT	EWSR1
UBE2Q1	8.27889270278938e-05	0.0384577462110901	0.254	0.234	1	RA_BT	UBE2Q1
SERPINB6	8.36092936202045e-05	0.0391630593288796	0.525	0.509	1	RA_BT	SERPINB6
VPS13C	8.42450919478043e-05	0.0320149937088499	0.471	0.45	1	RA_BT	VPS13C
ERI1	8.46080813681164e-05	0.0284674893861729	0.157	0.135	1	RA_BT	ERI1
DGKD	8.67255864470337e-05	0.0295067714318969	0.165	0.143	1	RA_BT	DGKD
PYGL	8.70126005748924e-05	0.038516978039054	0.216	0.194	1	RA_BT	PYGL
DENR	8.70570359500733e-05	0.0337107791862288	0.268	0.248	1	RA_BT	DENR
UBXN4	8.79708882139044e-05	0.0338587337026777	0.584	0.557	1	RA_BT	UBXN4
PROK2	8.94701577567456e-05	0.0103597704636029	0.034	0.023	1	RA_BT	PROK2
LINC01001	8.97734137880479e-05	0.0161573097234341	0.045	0.032	1	RA_BT	LINC01001
USP18	9.15298525645721e-05	0.00869706401219868	0.017	0.009	1	RA_BT	USP18
AC096667.1	9.29788724119693e-05	0.0395125872621311	0.186	0.165	1	RA_BT	AC096667.1
CPSF7	9.3270696101651e-05	0.0345676422748342	0.236	0.216	1	RA_BT	CPSF7
ZBTB43	9.34066475147854e-05	0.0454494791891994	0.335	0.315	1	RA_BT	ZBTB43
TMED3	9.41630342564287e-05	0.0331777333487204	0.153	0.133	1	RA_BT	TMED3
DERL3	9.45718684284725e-05	0.00586856528818466	0.009	0.004	1	RA_BT	DERL3
RAC1	9.61842744282069e-05	0.0261307016682706	0.936	0.864	1	RA_BT	RAC1
MTMR6	9.7206442254509e-05	0.0313115463833322	0.264	0.244	1	RA_BT	MTMR6
ZFYVE9	9.79962347583563e-05	0.0117252121230504	0.017	0.009	1	RA_BT	ZFYVE9
GPR84	9.8098246987473e-05	0.0244347765611113	0.085	0.068	1	RA_BT	GPR84
TAF13	0.000101359798175538	0.0363320160136774	0.281	0.261	1	RA_BT	TAF13
TRIO	0.000101394779012146	0.0403488036668302	0.198	0.18	1	RA_BT	TRIO
TCERG1	0.00010368283972405	0.0365894719069321	0.244	0.224	1	RA_BT	TCERG1
INTS1	0.000103815594696513	0.0361050324098998	0.174	0.153	1	RA_BT	INTS1
SETD3	0.000104964196849664	0.0422673452832912	0.276	0.257	1	RA_BT	SETD3
TMEM45B	0.000105821385559411	0.00552591536939578	0.006	0.002	1	RA_BT	TMEM45B
UBL3	0.000106181974276691	0.0336571709481621	0.395	0.379	1	RA_BT	UBL3
SSU72	0.000106848635949121	0.0328554355304639	0.503	0.485	1	RA_BT	SSU72
SIK1	0.000107543998681841	0.00877998557935476	0.011	0.005	1	RA_BT	SIK1
SVIL	0.000107544956011355	0.0248773051289373	0.115	0.097	1	RA_BT	SVIL
HPS5	0.000107760762819086	0.0428447021439387	0.212	0.193	1	RA_BT	HPS5
KIAA0232	0.000108300035144553	0.0424138133509614	0.26	0.242	1	RA_BT	KIAA0232
FNBP1	0.000108599740622205	0.0376430328602758	0.33	0.311	1	RA_BT	FNBP1
AP1G1	0.00010867728485337	0.0249070281277041	0.228	0.207	1	RA_BT	AP1G1
HSPA4	0.000109007000167959	0.0455171287307639	0.307	0.29	1	RA_BT	HSPA4
MAX	0.000109359332806667	0.0451667553698676	0.32	0.304	1	RA_BT	MAX
LTA4H	0.000109496263182935	0.0431065898830677	0.452	0.432	1	RA_BT	LTA4H
TMEM230	0.000109709849261176	0.04092640984128	0.441	0.428	1	RA_BT	TMEM230
NXF1	0.000111029080018839	0.0419101603603742	0.2	0.181	1	RA_BT	NXF1
SLC36A1	0.000112837963039638	0.0328913326271418	0.2	0.177	1	RA_BT	SLC36A1
WRNIP1	0.000112901386965503	0.0329866704418021	0.166	0.146	1	RA_BT	WRNIP1
ELOVL5	0.000112933607528169	0.0324469361324252	0.248	0.226	1	RA_BT	ELOVL5
SSH1	0.000113514254990851	0.0328227969054477	0.198	0.177	1	RA_BT	SSH1
ATP6V1D	0.000114571080799516	0.0393207947998446	0.438	0.417	1	RA_BT	ATP6V1D
NUP153	0.000114890803057238	0.0357634235393337	0.216	0.196	1	RA_BT	NUP153
HIVEP3	0.000115775996115271	0.0323855764128961	0.185	0.164	1	RA_BT	HIVEP3
CLIP1	0.000117565552084972	0.0377066308959947	0.456	0.441	1	RA_BT	CLIP1
TXNDC5	0.000119077884445542	0.0107810451768321	0.025	0.016	1	RA_BT	TXNDC5
ZNF518B	0.000119566571519073	0.0244862749505799	0.087	0.071	1	RA_BT	ZNF518B
THBS3	0.000119998662615757	0.0250655184217244	0.099	0.081	1	RA_BT	THBS3
CUL3	0.000120592429025932	0.033238508878816	0.329	0.309	1	RA_BT	CUL3
CEP135	0.000120746262487352	0.0326666901775136	0.141	0.122	1	RA_BT	CEP135
USP15	0.000123285600649246	0.036531598532515	0.48	0.46	1	RA_BT	USP15
NBEAL2	0.000125009746733287	0.0305557856220533	0.169	0.146	1	RA_BT	NBEAL2
UFSP2	0.000126199394436924	0.027745616606721	0.161	0.14	1	RA_BT	UFSP2
CLCN3	0.000127020234683332	0.0366651708722517	0.156	0.138	1	RA_BT	CLCN3
FOXK1	0.000127093941310279	0.0332018646132538	0.119	0.101	1	RA_BT	FOXK1
AC104118.1	0.000128128992139716	0.00986073059145243	0.015	0.008	1	RA_BT	AC104118.1
AC027319.1	0.000131321161285018	0.00840694252979918	0.012	0.006	1	RA_BT	AC027319.1
VPS45	0.000132450671029793	0.0262781752933513	0.093	0.076	1	RA_BT	VPS45
C5orf15	0.000133827316839394	0.0431990752533664	0.255	0.238	1	RA_BT	C5orf15
EPB41L3	0.000134236630341819	0.0389405538598982	0.292	0.272	1	RA_BT	EPB41L3
C1orf122	0.000136214135182739	0.0424537572141333	0.349	0.333	1	RA_BT	C1orf122
ZNF655	0.000137608624780207	0.0386335882554316	0.398	0.384	1	RA_BT	ZNF655
RRBP1	0.000137885365166552	0.0392685147085444	0.417	0.397	1	RA_BT	RRBP1
NETO2	0.000138012571477672	0.0286394377722406	0.12	0.102	1	RA_BT	NETO2
SARAF	0.000138239209915347	0.034785322120106	0.672	0.641	1	RA_BT	SARAF
NBPF26	0.000141588595525595	0.0197040272721505	0.049	0.036	1	RA_BT	NBPF26
SH3TC2	0.00014512879686642	0.00461805044916093	0.003	0	1	RA_BT	SH3TC2
UBE2Z	0.000145859812367288	0.0355435730539211	0.444	0.425	1	RA_BT	UBE2Z
MYEOV	0.00014734582592629	0.00777773242312883	0.009	0.004	1	RA_BT	MYEOV
AC025164.1	0.000147963826252787	0.0290788708584081	0.069	0.054	1	RA_BT	AC025164.1
WDR54	0.000148012117699848	0.0180802620641667	0.058	0.045	1	RA_BT	WDR54
XPOT	0.000148271363578442	0.032612427149892	0.155	0.136	1	RA_BT	XPOT
CDV3	0.000148773938457965	0.0342319049703377	0.73	0.686	1	RA_BT	CDV3
AC090527.3	0.000148787829225546	0.00560587033148278	0.006	0.002	1	RA_BT	AC090527.3
SBNO1	0.000152024755666738	0.0393713277511284	0.293	0.276	1	RA_BT	SBNO1
HP	0.000152502441131762	0.00788931590406005	0.008	0.003	1	RA_BT	HP
SPAST	0.00015420948468004	0.0269018596810995	0.165	0.145	1	RA_BT	SPAST
PAM	0.000155745526753846	0.0245556847320025	0.076	0.061	1	RA_BT	PAM
WASF1	0.000159730659692121	0.00870219779413442	0.015	0.008	1	RA_BT	WASF1
MCM3AP	0.000160485618921199	0.0278853045013593	0.121	0.103	1	RA_BT	MCM3AP
SH3D21	0.000160822174025556	0.0173766997276443	0.043	0.031	1	RA_BT	SH3D21
SPOPL	0.000162546498097312	0.0301245489072425	0.232	0.211	1	RA_BT	SPOPL
TPT1	0.000163552649316563	0.0183818110342293	0.996	0.961	1	RA_BT	TPT1
SLC39A11	0.000163609436271347	0.0243137448405754	0.082	0.067	1	RA_BT	SLC39A11
CAPN15	0.000164509559443312	0.0343581423231783	0.169	0.149	1	RA_BT	CAPN15
FAM129A	0.000167080152846614	0.0414567694852241	0.406	0.387	1	RA_BT	FAM129A
DDX17	0.000170319704294513	0.0276990913028556	0.772	0.731	1	RA_BT	DDX17
ATP6V0D1	0.000170434380929403	0.0322377781369098	0.676	0.655	1	RA_BT	ATP6V0D1
HECW2	0.000177985916380789	0.00574088093793953	0.008	0.003	1	RA_BT	HECW2
PTBP3	0.000179826960497971	0.0284230106130186	0.495	0.478	1	RA_BT	PTBP3
RRP12	0.000181750135431855	0.0341295709050951	0.169	0.149	1	RA_BT	RRP12
TRMT6	0.000181906982034391	0.0309607581804962	0.243	0.221	1	RA_BT	TRMT6
PIK3R6	0.000184964955554735	0.0113604869896199	0.022	0.014	1	RA_BT	PIK3R6
FNIP2	0.000186158128554385	0.0383297107202845	0.537	0.506	1	RA_BT	FNIP2
ANKRD29	0.000187784695581664	0.0184290984723837	0.033	0.023	1	RA_BT	ANKRD29
TOM1L2	0.000191151970553958	0.0229093002980015	0.072	0.057	1	RA_BT	TOM1L2
ITGAV	0.000192393690129932	0.0277296798611215	0.301	0.28	1	RA_BT	ITGAV
SDF4	0.000198574888405043	0.0437391233138807	0.366	0.353	1	RA_BT	SDF4
USP16	0.000198686936983583	0.0348659239314934	0.367	0.349	1	RA_BT	USP16
MCMBP	0.000201201609930936	0.0332143782432644	0.263	0.243	1	RA_BT	MCMBP
RRN3	0.000204008668303531	0.0248648226211959	0.113	0.096	1	RA_BT	RRN3
ADD3	0.000204660187734529	0.0321685586380586	0.166	0.146	1	RA_BT	ADD3
RPH3A	0.00020470382418417	0.00519917942300201	0.005	0.002	1	RA_BT	RPH3A
GALNT12	0.000205012087723685	0.0104854763850319	0.019	0.012	1	RA_BT	GALNT12
ERLIN2	0.000205752684895463	0.0270591012399498	0.085	0.069	1	RA_BT	ERLIN2
GTDC1	0.00020578672916013	0.0207510461399163	0.067	0.052	1	RA_BT	GTDC1
DLGAP1-AS2	0.000208737310719789	0.0148303149093566	0.032	0.022	1	RA_BT	DLGAP1-AS2
UBQLN2	0.000208917801231051	0.0246606150326445	0.194	0.173	1	RA_BT	UBQLN2
KLHL17	0.000209572495060969	0.0128846927818466	0.024	0.015	1	RA_BT	KLHL17
PPP6R2	0.000213355498777321	0.0367888554803798	0.178	0.161	1	RA_BT	PPP6R2
XPNPEP1	0.000214996658400961	0.0317044709749386	0.139	0.121	1	RA_BT	XPNPEP1
PSMD11	0.000216498283645246	0.0311802836307623	0.495	0.478	1	RA_BT	PSMD11
ATP1A1	0.000217244473124992	0.0364929900554931	0.61	0.582	1	RA_BT	ATP1A1
ZNF407	0.000220225981651061	0.0307623972366004	0.111	0.095	1	RA_BT	ZNF407
DR1	0.000220940665460486	0.0361168699048124	0.323	0.309	1	RA_BT	DR1
OAS3	0.000221016158548062	0.024167896079764	0.098	0.081	1	RA_BT	OAS3
SCNN1D	0.000221441698001478	0.00350096840748381	0.003	0	1	RA_BT	SCNN1D
LEPR	0.000221756608036085	0.0175548965825113	0.044	0.032	1	RA_BT	LEPR
PNCK	0.000221810202484136	0.00393411265646048	0.003	0	1	RA_BT	PNCK
SETX	0.000223081573514795	0.031909566581495	0.42	0.402	1	RA_BT	SETX
NEK4	0.000224922161088754	0.0247911684753434	0.095	0.079	1	RA_BT	NEK4
SEC62	0.000230824118733959	0.0121928466130388	0.617	0.594	1	RA_BT	SEC62
PAICS	0.000230961138336535	0.0284473334865088	0.126	0.108	1	RA_BT	PAICS
AKIRIN2	0.000231760836816601	0.0351989457352361	0.374	0.358	1	RA_BT	AKIRIN2
B3GNTL1	0.000232957474437416	0.0208047998881213	0.076	0.061	1	RA_BT	B3GNTL1
RNF2	0.000235939029725261	0.0207782216409822	0.16	0.141	1	RA_BT	RNF2
