p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
GOLGB1	0.000536152342342093	0.312126250165873	0.621	0.557	1	RA_BT	GOLGB1
NPC1	0.000545799101606287	0.203982416254835	0.23	0.158	1	RA_BT	NPC1
COL18A1	0.000546984500615775	0.164278574408922	0.077	0.034	1	RA_BT	COL18A1
SYNM	0.000551359708495338	0.12720744812771	0.054	0.018	1	RA_BT	SYNM
WSB1	0.000580613952769903	0.305892370011592	0.669	0.608	1	RA_BT	WSB1
USP48	0.000618371853507409	0.260979592318167	0.422	0.335	1	RA_BT	USP48
CD274	0.000622165423847093	0.127211082232053	0.066	0.026	1	RA_BT	CD274
KANSL3	0.000624035335920563	0.139990467183464	0.128	0.07	1	RA_BT	KANSL3
MAP3K5	0.000626884074423525	0.285920668957254	0.248	0.185	1	RA_BT	MAP3K5
EIF4A2	0.000644102438984032	0.238062038899537	0.678	0.626	1	RA_BT	EIF4A2
AL049840.2	0.000666650252760448	0.053568860512938	0.018	0	1	RA_BT	AL049840.2
NEMP2	0.000675978520833658	0.212523413657205	0.125	0.07	1	RA_BT	NEMP2
ASH1L	0.00067896409813898	0.298924051868726	0.619	0.577	1	RA_BT	ASH1L
PPP1R16B	0.000691508943600979	0.223139332690027	0.267	0.193	1	RA_BT	PPP1R16B
RPS16	0.00073895181457083	0.165743941820534	0.981	0.992	1	RA_BT	RPS16
TIPARP	0.00077240519988397	0.289793064235224	0.333	0.262	1	RA_BT	TIPARP
BIRC6	0.000818628206437215	0.225266185598408	0.426	0.352	1	RA_BT	BIRC6
CTLA4	0.000829557795771242	0.263444099227989	0.746	0.724	1	RA_BT	CTLA4
TBC1D4	0.0008385253948691	0.344500590751284	0.25	0.185	1	RA_BT	TBC1D4
PTPN22	0.000858934862572791	0.234950443746145	0.595	0.538	1	RA_BT	PTPN22
MTHFD2	0.000890777597228405	0.196570816045065	0.422	0.334	1	RA_BT	MTHFD2
HNRNPLL	0.000921959758911357	0.229120185965456	0.445	0.377	1	RA_BT	HNRNPLL
UPF3B	0.000923909325755762	0.225873989994072	0.288	0.216	1	RA_BT	UPF3B
ZMYM2	0.000931777304261817	0.242502308681843	0.378	0.308	1	RA_BT	ZMYM2
CTNNB1	0.000967337877394542	0.307608538092572	0.578	0.531	1	RA_BT	CTNNB1
CPSF3	0.000978163993492756	0.134959983206877	0.123	0.07	1	RA_BT	CPSF3
MED16	0.000995593038572631	0.193881109428882	0.229	0.159	1	RA_BT	MED16
DDX6	0.000998320962901282	0.265172576598967	0.558	0.49	1	RA_BT	DDX6
PIKFYVE	0.00101629444141697	0.213081869042787	0.178	0.115	1	RA_BT	PIKFYVE
ICOS	0.00103605810737757	0.348429265103922	0.302	0.236	1	RA_BT	ICOS
HMOX1	0.00105856716288972	0.287168674687943	0.19	0.127	1	RA_BT	HMOX1
PACS1	0.00106362903041423	0.241961439691872	0.314	0.24	1	RA_BT	PACS1
ZDBF2	0.00106851243440543	0.153786034181664	0.109	0.058	1	RA_BT	ZDBF2
CREBBP	0.00108093474938807	0.227605205901916	0.309	0.237	1	RA_BT	CREBBP
STAG1	0.00110252480314522	0.212984070924338	0.261	0.196	1	RA_BT	STAG1
ANKRD12	0.00110805464416401	0.260615411132166	0.875	0.876	1	RA_BT	ANKRD12
ARHGAP12	0.0011152146930773	0.121884864024549	0.091	0.046	1	RA_BT	ARHGAP12
CD109	0.00111877951270624	0.302963834638503	0.288	0.222	1	RA_BT	CD109
OTULIN	0.00113765709866414	0.217377093367935	0.259	0.187	1	RA_BT	OTULIN
ARID1A	0.0011504283243646	0.243982842411503	0.363	0.288	1	RA_BT	ARID1A
DENND6A	0.00115404027865482	0.198768739641705	0.232	0.159	1	RA_BT	DENND6A
BACH1-AS1	0.00118171239773664	0.0569473279532686	0.016	0	1	RA_BT	BACH1-AS1
MBP	0.00119114011631614	0.258177275790912	0.549	0.498	1	RA_BT	MBP
PSEN1	0.00120872107073398	0.17114028196327	0.238	0.167	1	RA_BT	PSEN1
XIST	0.00122866442993187	0.218593767644253	0.906	0.914	1	RA_BT	XIST
ST7L	0.00122962738215625	0.0814508180014766	0.082	0.038	1	RA_BT	ST7L
P4HA1	0.00123971776527221	0.216382529018191	0.208	0.142	1	RA_BT	P4HA1
WDR45B	0.00126551826777998	0.148084817818298	0.197	0.13	1	RA_BT	WDR45B
MYSM1	0.00126889735126154	0.181913465304804	0.195	0.13	1	RA_BT	MYSM1
PTCD3	0.00127159648389582	0.252523351011593	0.254	0.188	1	RA_BT	PTCD3
LGALS8	0.00131712810728082	0.237687729025593	0.49	0.436	1	RA_BT	LGALS8
NXF1	0.00133146139238256	0.13562700655037	0.141	0.084	1	RA_BT	NXF1
TNRC6C	0.00134857302673947	0.215254194679487	0.16	0.103	1	RA_BT	TNRC6C
ZNF131	0.00135030642450562	0.253514554549524	0.314	0.251	1	RA_BT	ZNF131
MAPK8	0.00138708573482743	0.188068941935682	0.146	0.09	1	RA_BT	MAPK8
CA5B	0.00140586964616872	0.241233027710422	0.424	0.351	1	RA_BT	CA5B
TNRC6B	0.00145639374980993	0.30568897148765	0.678	0.643	1	RA_BT	TNRC6B
ERP27	0.00150620067953332	0.0805494865619447	0.043	0.014	1	RA_BT	ERP27
ZSWIM8	0.00150895961594673	0.17159340838396	0.179	0.118	1	RA_BT	ZSWIM8
TBC1D15	0.00151440335251519	0.260527496194821	0.398	0.337	1	RA_BT	TBC1D15
SREK1	0.00151451993685064	0.262628292075652	0.416	0.349	1	RA_BT	SREK1
OSBPL8	0.00154100981747822	0.305515121658061	0.541	0.499	1	RA_BT	OSBPL8
PLEKHA2	0.00155833480577118	0.225782402103223	0.317	0.248	1	RA_BT	PLEKHA2
POC1B-AS1	0.00156771301197941	0.0848789555704364	0.043	0.014	1	RA_BT	POC1B-AS1
COPA	0.0015906962178301	0.240595627005533	0.381	0.309	1	RA_BT	COPA
HIVEP2	0.00160116465536658	0.139097152439289	0.178	0.115	1	RA_BT	HIVEP2
ATXN2L	0.0016054090440187	0.22361523106416	0.331	0.259	1	RA_BT	ATXN2L
SPTBN1	0.00161504759018229	0.171531413938954	0.198	0.133	1	RA_BT	SPTBN1
STAG2	0.00162216295498419	0.229517421077465	0.397	0.323	1	RA_BT	STAG2
STK17B	0.00164237495972492	0.229864303154878	0.696	0.665	1	RA_BT	STK17B
CYLD	0.00165652230315424	0.257011465232597	0.63	0.571	1	RA_BT	CYLD
GNG4	0.00167153886531024	0.300590754747553	0.272	0.204	1	RA_BT	GNG4
TAX1BP1	0.00167671828358533	0.232417255834243	0.637	0.606	1	RA_BT	TAX1BP1
ZDHHC20	0.00168339230279329	0.239008171101614	0.261	0.196	1	RA_BT	ZDHHC20
ADGRG1	0.00168844870058758	0.32160057371859	0.466	0.401	1	RA_BT	ADGRG1
NUP98	0.00169440667361397	0.209341806517896	0.232	0.165	1	RA_BT	NUP98
TRERF1	0.001726123535581	0.254314065973735	0.189	0.13	1	RA_BT	TRERF1
CCR6	0.00180066561804538	0.239306635250385	0.11	0.063	1	RA_BT	CCR6
FTX	0.00180561499589318	0.282464483334811	0.43	0.361	1	RA_BT	FTX
NASP	0.00182375614090062	0.216642693971002	0.515	0.447	1	RA_BT	NASP
HIST1H2BN	0.0018715980267049	0.126703254577515	0.072	0.034	1	RA_BT	HIST1H2BN
RPL37	0.00193147286460168	0.146619251108729	0.992	0.985	1	RA_BT	RPL37
BRAF	0.00193408628502136	0.226041167332662	0.298	0.23	1	RA_BT	BRAF
MAN2A2	0.00194984652454855	0.158952594984372	0.136	0.083	1	RA_BT	MAN2A2
STK35	0.00195154618819349	0.13799276306333	0.074	0.035	1	RA_BT	STK35
S1PR1	0.00195251063444426	0.238988093207978	0.192	0.135	1	RA_BT	S1PR1
NAA50	0.00198054622347853	0.241171099927935	0.451	0.386	1	RA_BT	NAA50
NSD3	0.00198774045001289	0.203464759453234	0.67	0.62	1	RA_BT	NSD3
MKLN1	0.00198910577264646	0.235899275221299	0.235	0.173	1	RA_BT	MKLN1
ACTN4	0.00200022368613665	0.22965073362548	0.762	0.741	1	RA_BT	ACTN4
TPST2	0.0020085872201088	0.292986384913445	0.358	0.292	1	RA_BT	TPST2
R3HDM4	0.00204567529119233	0.260081724445941	0.386	0.329	1	RA_BT	R3HDM4
MARCH6	0.00205113132476183	0.205725712506583	0.37	0.306	1	RA_BT	MARCH6
EZH2	0.00205978049286205	0.222275668030319	0.251	0.185	1	RA_BT	EZH2
SGK1	0.00207517946419235	0.31098826937368	0.438	0.374	1	RA_BT	SGK1
EVI2B	0.00209773192052796	0.264585877503006	0.642	0.625	1	RA_BT	EVI2B
C21orf62-AS1	0.00210103676897012	0.048561024290476	0.014	0	1	RA_BT	C21orf62-AS1
AC096734.1	0.00210103676897012	0.0343274300532255	0.014	0	1	RA_BT	AC096734.1
ARID1B	0.00212054452065308	0.250191391508367	0.666	0.609	1	RA_BT	ARID1B
HERC4	0.00212106979975798	0.211543997273415	0.386	0.32	1	RA_BT	HERC4
GIGYF1	0.00212635404512049	0.195411178582892	0.253	0.185	1	RA_BT	GIGYF1
PAG1	0.00215395911517163	0.255865920894079	0.456	0.392	1	RA_BT	PAG1
FOXP1	0.00216170382984182	0.44968171535543	0.403	0.354	1	RA_BT	FOXP1
RAPGEF1	0.00216679279329122	0.222491203559488	0.378	0.3	1	RA_BT	RAPGEF1
C3orf62	0.00217117089278157	0.165159504569224	0.114	0.066	1	RA_BT	C3orf62
STAT5A	0.00221366947688983	0.209059384688484	0.24	0.176	1	RA_BT	STAT5A
RBMXL1	0.00223475601996651	0.140095645843006	0.114	0.064	1	RA_BT	RBMXL1
ARAP2	0.00223653822182657	0.239070868118866	0.41	0.34	1	RA_BT	ARAP2
CHD8	0.00224094248730835	0.244080530836357	0.312	0.245	1	RA_BT	CHD8
DDX23	0.00225262612967106	0.201509467791229	0.24	0.178	1	RA_BT	DDX23
PHIP	0.00231884070706868	0.22229426334589	0.403	0.343	1	RA_BT	PHIP
PITPNC1	0.00233667459965028	0.207909848136483	0.304	0.233	1	RA_BT	PITPNC1
AC027020.2	0.00234865907610271	0.0634825249415184	0.066	0.029	1	RA_BT	AC027020.2
ZFP36	0.00237612082895734	0.138713471027109	0.738	0.662	1	RA_BT	ZFP36
IGHG4	0.00237755254353196	0.0827528398750314	0.034	0.009	1	RA_BT	IGHG4
AHCTF1	0.00238492206673001	0.166541625872184	0.168	0.11	1	RA_BT	AHCTF1
SETDB2	0.0023926365748947	0.121749829051113	0.182	0.123	1	RA_BT	SETDB2
INPP4B	0.00239497298145604	0.210816487309459	0.274	0.204	1	RA_BT	INPP4B
ZDHHC11B	0.00241050329736813	0.0781519895543415	0.042	0.014	1	RA_BT	ZDHHC11B
NUMA1	0.00245198526879085	0.207267140960247	0.35	0.282	1	RA_BT	NUMA1
ADK	0.00248389562032008	0.160147709284253	0.219	0.155	1	RA_BT	ADK
DHX9	0.00252359786152208	0.216100183060845	0.298	0.231	1	RA_BT	DHX9
INTS6L	0.00254930337967947	0.201626081228947	0.192	0.132	1	RA_BT	INTS6L
CAPS	0.00255146186295971	0.107136954931536	0.058	0.025	1	RA_BT	CAPS
PCED1A	0.00257776536247735	0.108679511760237	0.069	0.032	1	RA_BT	PCED1A
ELF2	0.00260902600616464	0.246606325303794	0.414	0.354	1	RA_BT	ELF2
DDI2	0.00261021915682997	0.240932356760174	0.397	0.331	1	RA_BT	DDI2
NUP58	0.00261029267493431	0.229470218741131	0.283	0.214	1	RA_BT	NUP58
NOL12	0.0026262750633186	0.154209564020692	0.133	0.081	1	RA_BT	NOL12
RGPD5	0.00266226960428806	0.0970982550774032	0.067	0.031	1	RA_BT	RGPD5
RPS6KA3	0.00269052994776035	0.291711491386737	0.48	0.418	1	RA_BT	RPS6KA3
STAT3	0.00269872438083742	0.18177043797049	0.758	0.718	1	RA_BT	STAT3
PPP1R10	0.00271476316315584	0.232813036141276	0.325	0.26	1	RA_BT	PPP1R10
USP8	0.00274489267868934	0.278440634033429	0.459	0.407	1	RA_BT	USP8
MYO5A	0.00274948117680764	0.257948259980862	0.253	0.193	1	RA_BT	MYO5A
IRF3	0.00276050073769876	0.190139635960035	0.386	0.306	1	RA_BT	IRF3
CMSS1	0.00280657879360853	0.470765762588583	0.157	0.107	1	RA_BT	CMSS1
FAM13B	0.00285495234800838	0.177060485719038	0.227	0.162	1	RA_BT	FAM13B
DHX32	0.00289967207959335	0.130342510284424	0.077	0.038	1	RA_BT	DHX32
FRYL	0.00292194299526338	0.152505529756077	0.365	0.291	1	RA_BT	FRYL
MT-ATP6	0.00301769087184034	0.089700139473317	1	0.998	1	RA_BT	MT-ATP6
TMEM260	0.00304010175452876	0.164869584372386	0.102	0.058	1	RA_BT	TMEM260
CCDC137	0.00306041092943134	0.17348388915067	0.198	0.141	1	RA_BT	CCDC137
EID3	0.00314025540826983	0.102340973222167	0.106	0.06	1	RA_BT	EID3
GBP2	0.00317949564136455	0.280589699853346	0.592	0.545	1	RA_BT	GBP2
SRGN	0.00319561506427254	0.139003397310195	0.995	0.995	1	RA_BT	SRGN
EPC1	0.00319940692947841	0.207273990037226	0.558	0.508	1	RA_BT	EPC1
FBXO32	0.00320134443808403	0.25924045684115	0.355	0.285	1	RA_BT	FBXO32
STK4	0.00321233358339738	0.222694864154451	0.818	0.81	1	RA_BT	STK4
GPR65	0.00321677793544875	0.306274181993585	0.325	0.263	1	RA_BT	GPR65
DCUN1D1	0.0032512128116428	0.178526782296513	0.251	0.185	1	RA_BT	DCUN1D1
SETD1A	0.00326762686768177	0.135176247299255	0.074	0.037	1	RA_BT	SETD1A
NKTR	0.00330902613571672	0.247314245096219	0.717	0.692	1	RA_BT	NKTR
GRAMD4	0.0033130615111952	0.224551646600739	0.246	0.187	1	RA_BT	GRAMD4
CREBZF	0.00331716661723771	0.279699531766937	0.514	0.459	1	RA_BT	CREBZF
CEP120	0.00332008530840727	0.133520534093512	0.096	0.054	1	RA_BT	CEP120
ACSL4	0.00332091771716249	0.238511550759773	0.222	0.165	1	RA_BT	ACSL4
DOK6	0.00332939000022819	0.0969830441240679	0.045	0.017	1	RA_BT	DOK6
KLHL6	0.00333267256267554	0.141237886325095	0.102	0.058	1	RA_BT	KLHL6
FLI1	0.00341455640098175	0.175326525303572	0.282	0.219	1	RA_BT	FLI1
PRDM8	0.00341534027442979	0.176149881088598	0.262	0.198	1	RA_BT	PRDM8
FES	0.00343248462051721	0.143513709238491	0.062	0.029	1	RA_BT	FES
RBM15	0.00348037357993169	0.169981852778164	0.112	0.067	1	RA_BT	RBM15
TPP1	0.00348899130122502	0.217719755429117	0.44	0.374	1	RA_BT	TPP1
UHRF1BP1L	0.00350347656160716	0.212851842441499	0.171	0.119	1	RA_BT	UHRF1BP1L
UBR1	0.00351727384572709	0.127260880005424	0.186	0.126	1	RA_BT	UBR1
MED1	0.00363466640054266	0.167382034931112	0.149	0.096	1	RA_BT	MED1
CDK16	0.00365380229344893	0.16512922694184	0.112	0.067	1	RA_BT	CDK16
NORAD	0.00367844029279404	0.265379533575956	0.426	0.366	1	RA_BT	NORAD
MGAT4A	0.00371841008664031	0.211431602620767	0.275	0.21	1	RA_BT	MGAT4A
FOXJ3	0.00373410457169377	0.13821156746164	0.182	0.124	1	RA_BT	FOXJ3
CYTIP	0.00374606023954266	0.198962245774077	0.734	0.701	1	RA_BT	CYTIP
RBBP6	0.00375557101487907	0.240943511124765	0.408	0.34	1	RA_BT	RBBP6
XRN1	0.00378204919838977	0.230350828824182	0.392	0.331	1	RA_BT	XRN1
SLC16A1	0.00380204163316104	0.20571697210579	0.134	0.086	1	RA_BT	SLC16A1
BCL3	0.00382435682063828	0.202100287068453	0.275	0.213	1	RA_BT	BCL3
ZNF394	0.00383524064463634	0.167811612791531	0.237	0.175	1	RA_BT	ZNF394
FBXO34	0.00383845993168257	0.280448278741921	0.454	0.41	1	RA_BT	FBXO34
RTTN	0.00384937588181708	0.0902101799099356	0.032	0.009	1	RA_BT	RTTN
ZNF681	0.00386458873686442	0.0623886086901144	0.032	0.009	1	RA_BT	ZNF681
TCP11L2	0.00388837382675676	0.180231696534492	0.171	0.118	1	RA_BT	TCP11L2
MTMR6	0.00390905790951863	0.184357063698051	0.197	0.139	1	RA_BT	MTMR6
NFX1	0.00393110263498574	0.166861776714968	0.139	0.09	1	RA_BT	NFX1
LINC00513	0.00393696678765481	0.196076587791754	0.381	0.311	1	RA_BT	LINC00513
ARID5A	0.00397880240702835	0.280509453383777	0.539	0.492	1	RA_BT	ARID5A
PRDM15	0.00401185841730996	0.068254838179408	0.032	0.009	1	RA_BT	PRDM15
KLF2	0.00402627988784802	0.192553072383951	0.674	0.622	1	RA_BT	KLF2
SDF4	0.00405851509239636	0.190724921410311	0.526	0.461	1	RA_BT	SDF4
NR4A2	0.00407113722240173	0.129349891650022	0.056	0.025	1	RA_BT	NR4A2
CEP128	0.00412628581388044	0.144509588563678	0.109	0.064	1	RA_BT	CEP128
KMT2A	0.00412857863279024	0.19933971232305	0.648	0.594	1	RA_BT	KMT2A
THEMIS	0.004139587806727	0.183225623269386	0.206	0.149	1	RA_BT	THEMIS
RNF43	0.0041822898638767	0.0813909994081364	0.037	0.012	1	RA_BT	RNF43
SIPA1L1	0.00421812859094363	0.222151895939352	0.451	0.386	1	RA_BT	SIPA1L1
SLC1A4	0.00424743653382023	0.185012903153973	0.246	0.188	1	RA_BT	SLC1A4
CNOT4	0.00443379737250545	0.240120119666161	0.325	0.268	1	RA_BT	CNOT4
OSBPL10	0.00444838875054719	0.115429966670682	0.029	0.008	1	RA_BT	OSBPL10
AC104532.2	0.00459467901375883	0.0857596222455089	0.058	0.026	1	RA_BT	AC104532.2
CHST11	0.00471751606500557	0.18598966862894	0.394	0.332	1	RA_BT	CHST11
KLHL12	0.00474330086916056	0.153747168872062	0.082	0.044	1	RA_BT	KLHL12
ZFC3H1	0.00476662536331096	0.222943534019905	0.315	0.248	1	RA_BT	ZFC3H1
HELZ	0.00487754953083325	0.28056182413385	0.379	0.32	1	RA_BT	HELZ
SLAIN2	0.00489938644834224	0.255543527936102	0.43	0.383	1	RA_BT	SLAIN2
BAZ2A	0.00492590703108013	0.198604822747909	0.347	0.286	1	RA_BT	BAZ2A
TBC1D31	0.00500565900030143	0.176942608865616	0.152	0.104	1	RA_BT	TBC1D31
WDR59	0.00501161847459218	0.235540613224293	0.253	0.196	1	RA_BT	WDR59
GLG1	0.00504789940624228	0.182403265047948	0.539	0.492	1	RA_BT	GLG1
GHRLOS	0.00507253020458191	0.0644825855110585	0.026	0.006	1	RA_BT	GHRLOS
AL391097.1	0.00508803218809095	0.112853475340662	0.054	0.025	1	RA_BT	AL391097.1
GCNA	0.00510698865406329	0.162436853536535	0.085	0.047	1	RA_BT	GCNA
MAML2	0.005117196069131	0.182324296247619	0.23	0.172	1	RA_BT	MAML2
FLT1	0.00512689435023649	0.227959572685021	0.136	0.089	1	RA_BT	FLT1
TCEA1	0.00515859150408113	0.207095357096169	0.499	0.449	1	RA_BT	TCEA1
NLRP6	0.00516663942168972	0.0580165864991691	0.016	0.002	1	RA_BT	NLRP6
SAMD8	0.00521281660272317	0.141270240061651	0.152	0.103	1	RA_BT	SAMD8
LRP10	0.00521629514732703	0.196594739730189	0.517	0.455	1	RA_BT	LRP10
TNFAIP3	0.00529142396228701	0.26410537364994	0.645	0.625	1	RA_BT	TNFAIP3
OXSR1	0.0052968520991676	0.230559295442824	0.23	0.178	1	RA_BT	OXSR1
HNRNPH3	0.00529996386470432	0.225357185293683	0.517	0.464	1	RA_BT	HNRNPH3
RUNX2	0.00532488974168994	0.224473343933924	0.258	0.198	1	RA_BT	RUNX2
WAC	0.00554287682325596	0.229536435180651	0.525	0.469	1	RA_BT	WAC
BCORL1	0.00566563379355809	0.0710537237073095	0.038	0.014	1	RA_BT	BCORL1
FOXN2	0.00572428037104673	0.160331607040702	0.296	0.231	1	RA_BT	FOXN2
PFKFB3	0.00573654703317404	0.179579048560564	0.23	0.175	1	RA_BT	PFKFB3
PAXBP1	0.00578099931231048	0.244515433513163	0.24	0.184	1	RA_BT	PAXBP1
UBE2E3	0.00584615815011272	0.211909373755348	0.533	0.476	1	RA_BT	UBE2E3
MTSS1	0.00585108360328114	0.140231077028406	0.146	0.096	1	RA_BT	MTSS1
ACAP2	0.00597129277604655	0.250918032341987	0.362	0.299	1	RA_BT	ACAP2
SPG7	0.00604716239211798	0.236968905682188	0.384	0.331	1	RA_BT	SPG7
TAOK1	0.00609597350900848	0.22391072811022	0.379	0.326	1	RA_BT	TAOK1
OAZ1	0.00613995603706035	0.137192574134842	0.965	0.971	1	RA_BT	OAZ1
FCHO1	0.00615347832860881	0.12296552024369	0.117	0.072	1	RA_BT	FCHO1
USP37	0.00622681898527703	0.171592700331054	0.122	0.078	1	RA_BT	USP37
AHI1	0.00630537178259414	0.255997971965615	0.506	0.452	1	RA_BT	AHI1
LMBR1	0.00633457874676904	0.113707598158929	0.099	0.058	1	RA_BT	LMBR1
PCM1	0.006352531006957	0.189070545379443	0.59	0.547	1	RA_BT	PCM1
GRIPAP1	0.00641523672677167	0.199397540764912	0.296	0.234	1	RA_BT	GRIPAP1
ARL17B	0.00648366524482366	0.059409388694469	0.03	0.009	1	RA_BT	ARL17B
PPP1R15B	0.00652901667747016	0.183723877772259	0.162	0.112	1	RA_BT	PPP1R15B
TIFA	0.00655012316405314	0.175553892006584	0.13	0.084	1	RA_BT	TIFA
TXLNA	0.00657518044188231	0.246039870180946	0.251	0.201	1	RA_BT	TXLNA
TSC22D2	0.00660623864105292	0.137725076002016	0.154	0.101	1	RA_BT	TSC22D2
D2HGDH	0.0066098749414592	0.223002037586778	0.478	0.412	1	RA_BT	D2HGDH
LINC01943	0.00661620728266158	0.23887673357596	0.659	0.626	1	RA_BT	LINC01943
AC009318.3	0.00670867684467027	0.0761750665996212	0.04	0.015	1	RA_BT	AC009318.3
AC018529.2	0.00672555867623544	0.0369303603226783	0.011	0	1	RA_BT	AC018529.2
SLC2A9	0.00672555867623544	0.0321976288022452	0.011	0	1	RA_BT	SLC2A9
MAGEE1	0.00672555867623544	0.0314443146949919	0.011	0	1	RA_BT	MAGEE1
TET2	0.00679067184832025	0.157272993564666	0.19	0.132	1	RA_BT	TET2
CGGBP1	0.0068188286180553	0.159443993572566	0.437	0.386	1	RA_BT	CGGBP1
TIGIT	0.00683290539114732	0.301678523121056	0.653	0.639	1	RA_BT	TIGIT
KLF12	0.00685187248388678	0.210239063758621	0.226	0.172	1	RA_BT	KLF12
GGA2	0.00686294234095119	0.0955936777681888	0.216	0.155	1	RA_BT	GGA2
RAP2B	0.00690123405469914	0.26615211194749	0.454	0.42	1	RA_BT	RAP2B
FAM160B2	0.00691632361824147	0.126070827142515	0.147	0.1	1	RA_BT	FAM160B2
NABP1	0.00693168690180904	0.242346011980925	0.229	0.173	1	RA_BT	NABP1
PTPN1	0.00697846407201996	0.223996563482969	0.522	0.475	1	RA_BT	PTPN1
ATF2	0.00698769369947181	0.185377596531997	0.218	0.162	1	RA_BT	ATF2
KLC4	0.00701246836777173	0.0862195518210383	0.056	0.026	1	RA_BT	KLC4
UBR5	0.00704272452055561	0.216382222113305	0.322	0.266	1	RA_BT	UBR5
AKAP5	0.00708998468438201	0.232990601595949	0.102	0.063	1	RA_BT	AKAP5
MALAT1	0.0071083774214073	0.109374892746571	1	1	1	RA_BT	MALAT1
STK24	0.00713647702142611	0.198610205595588	0.547	0.487	1	RA_BT	STK24
DMTF1	0.0072064216897826	0.260193810296465	0.288	0.236	1	RA_BT	DMTF1
EPHA4	0.00724530557709686	0.0819421121908554	0.046	0.02	1	RA_BT	EPHA4
ARID2	0.00724932592639358	0.181443249026996	0.242	0.182	1	RA_BT	ARID2
AC015726.1	0.007263632303125	0.0531578545188407	0.027	0.008	1	RA_BT	AC015726.1
ESCO1	0.00729418692659501	0.203273441962579	0.322	0.263	1	RA_BT	ESCO1
NT5C2	0.00730921083670965	0.137434024899156	0.166	0.115	1	RA_BT	NT5C2
ODF2L	0.00733241942515262	0.283923707942265	0.667	0.649	1	RA_BT	ODF2L
SUGP2	0.00735976020225438	0.252967839741797	0.325	0.273	1	RA_BT	SUGP2
SLC12A7	0.0073770293232264	0.117273172934625	0.064	0.032	1	RA_BT	SLC12A7
FAM91A1	0.0074058744991235	0.124959315871735	0.197	0.142	1	RA_BT	FAM91A1
WBP2	0.00741498808989094	0.216469512583773	0.291	0.23	1	RA_BT	WBP2
SGSH	0.00745310010595669	0.149220594238635	0.106	0.064	1	RA_BT	SGSH
ZCCHC14	0.00747096841520055	0.0539234318143752	0.027	0.008	1	RA_BT	ZCCHC14
BCAS3	0.00747373762917891	0.150947841700989	0.125	0.081	1	RA_BT	BCAS3
MED25	0.00747945999780679	0.157964379406967	0.262	0.202	1	RA_BT	MED25
FBRS	0.00755353162055614	0.126964813534585	0.243	0.185	1	RA_BT	FBRS
SUZ12	0.00756635207321452	0.199431480336096	0.368	0.309	1	RA_BT	SUZ12
ELK4	0.00758383094470451	0.213419723390792	0.253	0.198	1	RA_BT	ELK4
TIA1	0.00767020078450067	0.223743522843939	0.31	0.257	1	RA_BT	TIA1
EML4	0.00768608466532781	0.261930230159811	0.61	0.579	1	RA_BT	EML4
LRRC8C	0.00769138808774212	0.164527128330408	0.419	0.352	1	RA_BT	LRRC8C
GPR155	0.00773593004392405	0.187198848678512	0.149	0.101	1	RA_BT	GPR155
HERC5	0.00778259603430545	0.202906430823655	0.126	0.083	1	RA_BT	HERC5
LAMTOR3	0.00781689596859602	0.205597616502583	0.328	0.268	1	RA_BT	LAMTOR3
DYNC1LI2	0.007844290925749	0.180594224096505	0.341	0.279	1	RA_BT	DYNC1LI2
SMARCA5	0.00785190405487911	0.20981156434275	0.434	0.377	1	RA_BT	SMARCA5
MYC	0.00791979688576262	0.100397573145328	0.042	0.017	1	RA_BT	MYC
AC108463.3	0.00805504103945886	0.137385756207902	0.059	0.029	1	RA_BT	AC108463.3
DAZAP2	0.0081068564035643	0.205136005591148	0.651	0.609	1	RA_BT	DAZAP2
KIAA0556	0.00821351317124151	0.068876878496762	0.058	0.028	1	RA_BT	KIAA0556
MED17	0.00821534349413979	0.0988812761417132	0.221	0.159	1	RA_BT	MED17
UTRN	0.0082656345299983	0.186544421424763	0.421	0.366	1	RA_BT	UTRN
AL365203.2	0.0083215579704779	0.105129768661149	0.067	0.035	1	RA_BT	AL365203.2
ZNF638	0.0084845935539679	0.20788630892406	0.424	0.374	1	RA_BT	ZNF638
SNX27	0.0085983813387096	0.180750377090149	0.176	0.129	1	RA_BT	SNX27
ELK3	0.00859847905526572	0.190276029903846	0.568	0.53	1	RA_BT	ELK3
ADAR	0.00863608291863398	0.205757083750564	0.533	0.49	1	RA_BT	ADAR
TBL1XR1	0.00867964681099142	0.213773226384987	0.39	0.331	1	RA_BT	TBL1XR1
ZMYM5	0.00875577470267447	0.209577057786732	0.211	0.161	1	RA_BT	ZMYM5
ARL8B	0.0087615159353539	0.198942569278626	0.309	0.25	1	RA_BT	ARL8B
REL	0.00879367084729044	0.217904616956722	0.256	0.199	1	RA_BT	REL
AC245452.1	0.00879402251302096	0.0878139841837588	0.066	0.034	1	RA_BT	AC245452.1
ZNF75D	0.00881004598879649	0.0877742077020615	0.117	0.072	1	RA_BT	ZNF75D
AC116366.1	0.00887297944337637	0.0878963443369213	0.021	0.005	1	RA_BT	AC116366.1
AGGF1	0.00888595855392867	0.0882576595276573	0.117	0.074	1	RA_BT	AGGF1
USP24	0.00893178219952587	0.158250820490667	0.171	0.123	1	RA_BT	USP24
SNAI3-AS1	0.0089781113134231	0.0456948559274646	0.014	0.002	1	RA_BT	SNAI3-AS1
