p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
OFD1	1.43340058291902e-06	0.184436043544181	0.34	0.245	0.0313785721606803	RA_BT	OFD1
TPR	1.44349701617111e-06	0.20656180421578	0.647	0.55	0.0315995931810017	RA_BT	TPR
WNK1	1.48772097635825e-06	0.191364855955468	0.64	0.542	0.0325676998934585	RA_BT	WNK1
ZNF384	1.51589881457924e-06	0.10321912262868	0.124	0.066	0.0331845409499541	RA_BT	ZNF384
WAC	1.52265215406676e-06	0.171557453359449	0.542	0.421	0.0333323783046754	RA_BT	WAC
STAT5A	1.53274014018485e-06	0.145810692914512	0.221	0.145	0.0335532144087865	RA_BT	STAT5A
SAT1	1.59681460796862e-06	0.33074632848195	0.75	0.68	0.0349558685830411	RA_BT	SAT1
MAP3K14	1.61850903428589e-06	0.105605992653116	0.162	0.095	0.0354307812695525	RA_BT	MAP3K14
TAX1BP1	1.623766535212e-06	0.181659970038421	0.662	0.554	0.0355458732223259	RA_BT	TAX1BP1
GNPDA1	1.62601671375901e-06	0.101041863803577	0.124	0.067	0.0355951318808985	RA_BT	GNPDA1
MRPL10	1.63304308783386e-06	0.176047357098044	0.305	0.218	0.035748946235771	RA_BT	MRPL10
NEMP2	1.68215736990833e-06	0.148901245037167	0.124	0.068	0.0368241069846632	RA_BT	NEMP2
CERK	1.68798316967587e-06	0.178391604593712	0.366	0.271	0.0369516395673745	RA_BT	CERK
SRSF11	1.71860085876389e-06	0.159068370059127	0.776	0.659	0.0376218913992002	RA_BT	SRSF11
ATP8B2	1.73972645233075e-06	0.156575827397482	0.268	0.184	0.0380843517679724	RA_BT	ATP8B2
TRIP12	1.74074427583632e-06	0.160191379659038	0.353	0.257	0.0381066329423329	RA_BT	TRIP12
SBNO1	1.75631382625864e-06	0.17261217581805	0.404	0.303	0.038447465970628	RA_BT	SBNO1
REXO1	1.76219127874582e-06	0.138066069701558	0.196	0.123	0.0385761292830248	RA_BT	REXO1
MLXIP	1.84519868179947e-06	0.165711366065091	0.252	0.169	0.0403932443432721	RA_BT	MLXIP
WHAMM	1.85676921092695e-06	0.0962078492083117	0.141	0.079	0.0406465347964019	RA_BT	WHAMM
RBM33	1.864585841533e-06	0.153949187570395	0.4	0.3	0.0408176486569989	RA_BT	RBM33
CCR5	1.91092015806303e-06	0.154792015968509	0.205	0.131	0.0418319531801579	RA_BT	CCR5
ZKSCAN1	1.91507141809361e-06	0.20477423915544	0.327	0.24	0.0419228284134872	RA_BT	ZKSCAN1
NUP58	1.91999151266648e-06	0.191103407175876	0.269	0.185	0.042030534203782	RA_BT	NUP58
MYO9B	1.92476351054163e-06	0.101610456926459	0.256	0.169	0.0421349980092668	RA_BT	MYO9B
U2SURP	1.9730224108861e-06	0.143001516672597	0.481	0.361	0.0431914335967077	RA_BT	U2SURP
BCL11B	2.06940402410778e-06	0.195620503480743	0.497	0.383	0.0453013234917433	RA_BT	BCL11B
NFYC	2.07231430374361e-06	0.169112485156021	0.284	0.198	0.0453650324232514	RA_BT	NFYC
ARID4A	2.08006157522712e-06	0.131862622706043	0.438	0.327	0.0455346279432968	RA_BT	ARID4A
DNASE1	2.09639683099415e-06	0.154454814887241	0.155	0.092	0.0458922230272929	RA_BT	DNASE1
FBXO11	2.11256862249688e-06	0.126540658083044	0.27	0.182	0.0462462397150793	RA_BT	FBXO11
CCDC50	2.11478335655198e-06	0.205913357554996	0.419	0.321	0.0462947224582794	RA_BT	CCDC50
ZNF638	2.13924403134763e-06	0.192767070853508	0.429	0.33	0.0468301910902309	RA_BT	ZNF638
C3orf62	2.16637762470458e-06	0.134820564778955	0.121	0.066	0.047424172582408	RA_BT	C3orf62
TRIM25	2.16744949435539e-06	0.122669802097382	0.162	0.097	0.0474476368809339	RA_BT	TRIM25
ACAP1	2.17003376855101e-06	0.171865910399427	0.809	0.739	0.0475042092273501	RA_BT	ACAP1
UBE2E3	2.193814397012e-06	0.219010771712026	0.5	0.394	0.0480247909649896	RA_BT	UBE2E3
BACH1	2.2377825909022e-06	0.207274547366806	0.254	0.177	0.04898729869744	RA_BT	BACH1
TAOK1	2.26544271678426e-06	0.183836345105876	0.359	0.267	0.0495928065131242	RA_BT	TAOK1
TXLNA	2.28196011397621e-06	0.183374798981984	0.27	0.19	0.0499543888550533	RA_BT	TXLNA
RAPGEF1	2.30959844863285e-06	0.163434715067594	0.379	0.28	0.0505594196390217	RA_BT	RAPGEF1
VCPIP1	2.31254458894227e-06	0.130458558162598	0.246	0.163	0.0506239135965352	RA_BT	VCPIP1
DGLUCY	2.31485159146932e-06	0.129419710305779	0.137	0.077	0.0506744161888549	RA_BT	DGLUCY
NRDE2	2.35458379209312e-06	0.130490007213577	0.179	0.11	0.0515441937927105	RA_BT	NRDE2
NAA50	2.36407006620751e-06	0.211203780999664	0.424	0.327	0.0517518578193486	RA_BT	NAA50
CD55	2.39120595849169e-06	0.208250111283492	0.308	0.224	0.0523458896373416	RA_BT	CD55
TOP1	2.55392800354808e-06	0.199446863042343	0.462	0.352	0.055908037925671	RA_BT	TOP1
ERN1	2.56446337101275e-06	0.163550427945634	0.24	0.162	0.05613866765484	RA_BT	ERN1
HERC2	2.58069202353454e-06	0.109688988078212	0.189	0.118	0.0564939290871947	RA_BT	HERC2
MED15	2.72109244741263e-06	0.111006116126019	0.234	0.155	0.05956743476631	RA_BT	MED15
CLIP1	2.78347286126542e-06	0.157978610458888	0.424	0.32	0.0609330044059613	RA_BT	CLIP1
CLINT1	2.7976361123065e-06	0.185949930825181	0.332	0.238	0.0612430521345016	RA_BT	CLINT1
EIF4B	2.80295107341025e-06	0.154999670663444	0.625	0.516	0.0613594019480238	RA_BT	EIF4B
SLAMF6	2.80576758325136e-06	0.180147428263355	0.284	0.201	0.0614210581649555	RA_BT	SLAMF6
ANKRD36C	2.8143219387168e-06	0.200602549383473	0.27	0.19	0.0616083215604494	RA_BT	ANKRD36C
NCOA2	2.82442378863591e-06	0.152386866341731	0.204	0.131	0.0618294611570286	RA_BT	NCOA2
AC093323.1	2.88864717137453e-06	0.113778295939539	0.159	0.095	0.0632353752285599	RA_BT	AC093323.1
ZNF276	2.8978227217887e-06	0.135586327296194	0.254	0.172	0.0634362372026764	RA_BT	ZNF276
P2RY8	2.93579714480137e-06	0.179973931860754	0.225	0.15	0.0642675352968467	RA_BT	P2RY8
KANSL3	3.07542054797061e-06	0.105224538918088	0.12	0.065	0.0673240312156246	RA_BT	KANSL3
CDR2	3.10645585234925e-06	0.13057221915193	0.175	0.107	0.0680034250637774	RA_BT	CDR2
TRIM38	3.11398402330642e-06	0.111973465604219	0.388	0.282	0.0681682242542007	RA_BT	TRIM38
USP47	3.15175185185041e-06	0.140802408313451	0.391	0.288	0.0689949997888572	RA_BT	USP47
SURF4	3.19558473695838e-06	0.186537934742532	0.465	0.36	0.0699545454767558	RA_BT	SURF4
MT-ATP6	3.20337574100146e-06	0.101829862304381	1	0.998	0.070125098346263	RA_BT	MT-ATP6
GOLGA3	3.20999459053059e-06	0.163693150974405	0.187	0.119	0.070269991581305	RA_BT	GOLGA3
AGER	3.24384635324473e-06	0.104769236126295	0.064	0.026	0.0710110405188803	RA_BT	AGER
TCAF2	3.2504803536015e-06	0.130878349100659	0.147	0.086	0.0711562654206904	RA_BT	TCAF2
HDAC1	3.28297674047727e-06	0.1790836753212	0.368	0.271	0.0718676438257879	RA_BT	HDAC1
ATP11A	3.2870218526697e-06	0.142224202165224	0.195	0.123	0.0719561953767925	RA_BT	ATP11A
OXSR1	3.29588622743433e-06	0.159857829155969	0.239	0.163	0.072150245404765	RA_BT	OXSR1
ODF2L	3.3061386834849e-06	0.23829379897631	0.661	0.558	0.0723746819201679	RA_BT	ODF2L
ADAM19	3.31798998419452e-06	0.236576239613684	0.523	0.426	0.0726341187440023	RA_BT	ADAM19
OAS2	3.32320219733541e-06	0.12889226937095	0.214	0.14	0.0727482193018695	RA_BT	OAS2
MRFAP1	3.36957335269572e-06	0.183707677695601	0.554	0.458	0.073763330263862	RA_BT	MRFAP1
YEATS2	3.41080787785033e-06	0.13426229221838	0.134	0.076	0.0746659952540215	RA_BT	YEATS2
BAZ2A	3.55991979261169e-06	0.144426657945606	0.366	0.269	0.0779302041800625	RA_BT	BAZ2A
CUL1	3.58426634389097e-06	0.16447990798829	0.239	0.166	0.0784631745341173	RA_BT	CUL1
CHD1	3.60107298686518e-06	0.175665546546716	0.406	0.309	0.0788310887554656	RA_BT	CHD1
AFF1	3.61060606397508e-06	0.192428918409623	0.282	0.2	0.0790397773464785	RA_BT	AFF1
CTSL	3.64812213680042e-06	0.197097538806808	0.324	0.231	0.0798610416966981	RA_BT	CTSL
HERC5	3.7511017419503e-06	0.175787238717541	0.128	0.072	0.082115368233034	RA_BT	HERC5
ANKFY1	3.89563365666038e-06	0.124193455172157	0.162	0.097	0.0852793163779523	RA_BT	ANKFY1
FRYL	3.93317516110832e-06	0.139015807787349	0.367	0.267	0.0861011374518223	RA_BT	FRYL
CREB1	3.96459134225646e-06	0.143729558687686	0.303	0.214	0.0867888690733362	RA_BT	CREB1
CREBZF	4.00966673826816e-06	0.252702997669801	0.479	0.381	0.0877756145674283	RA_BT	CREBZF
VPS39	4.14996203484652e-06	0.0964798562754805	0.134	0.076	0.0908468189048252	RA_BT	VPS39
PHF21A	4.18970760271931e-06	0.22616397705945	0.347	0.258	0.0917168891311284	RA_BT	PHF21A
IGKC	4.26086653667204e-06	0.0642455440716208	0.043	0.013	0.0932746293542877	RA_BT	IGKC
ITSN2	4.38193685592319e-06	0.14812313675717	0.397	0.299	0.0959249797130145	RA_BT	ITSN2
CTSB	4.43739981370411e-06	0.152814824624392	0.781	0.678	0.0971391193217968	RA_BT	CTSB
EHD1	4.45800657173727e-06	0.120998631554659	0.282	0.195	0.0975902218619007	RA_BT	EHD1
NOL8	4.45849765115984e-06	0.140240346079611	0.271	0.186	0.09760097208154	RA_BT	NOL8
VEZF1	4.47881948624151e-06	0.132095506495898	0.211	0.138	0.0980458373733129	RA_BT	VEZF1
ZMYM5	4.58823802819914e-06	0.135323160379567	0.226	0.151	0.100441118675307	RA_BT	ZMYM5
PABPC1	4.6343658709209e-06	0.215969971195141	0.821	0.757	0.101450903280329	RA_BT	PABPC1
INTS6L	4.66659934084581e-06	0.156742162029797	0.176	0.11	0.102156526170456	RA_BT	INTS6L
HS3ST3B1	4.77078674758511e-06	0.165543302657939	0.129	0.074	0.104437292691386	RA_BT	HS3ST3B1
SLC7A5	4.97271619614431e-06	0.242589741927187	0.221	0.15	0.108857730249795	RA_BT	SLC7A5
TNKS2	4.99280909448093e-06	0.162895885827564	0.245	0.165	0.109297583887282	RA_BT	TNKS2
ZNF770	5.03718265374412e-06	0.0998495106848509	0.169	0.102	0.110268965473113	RA_BT	ZNF770
GALK2	5.05687831093723e-06	0.142629431541552	0.21	0.137	0.110700123104727	RA_BT	GALK2
REC8	5.0980924745486e-06	0.105244095921253	0.114	0.062	0.111602342360343	RA_BT	REC8
CLEC2D	5.15401647302357e-06	0.195769071363213	0.813	0.729	0.112826574610959	RA_BT	CLEC2D
GOPC	5.17081068655285e-06	0.100445513214093	0.23	0.153	0.113194216739328	RA_BT	GOPC
USP42	5.23851153921856e-06	0.131756958467593	0.172	0.107	0.114676256105034	RA_BT	USP42
GLRX	5.27152048745089e-06	0.143140146194441	0.521	0.413	0.115398854990787	RA_BT	GLRX
RICTOR	5.33433562442618e-06	0.173187890024097	0.488	0.375	0.116773941154314	RA_BT	RICTOR
RNF43	5.47386633618408e-06	0.0797394869152284	0.038	0.011	0.119828407965406	RA_BT	RNF43
DOCK9	5.53141946987055e-06	0.104112169252492	0.103	0.054	0.121088303614936	RA_BT	DOCK9
ZFX	5.61773722884193e-06	0.14798785612455	0.316	0.229	0.122977885676579	RA_BT	ZFX
LINC00513	5.67021225254638e-06	0.175337767588875	0.334	0.246	0.124126616420493	RA_BT	LINC00513
UBR1	5.68754942422431e-06	0.10527667993209	0.168	0.102	0.124506144445694	RA_BT	UBR1
ASXL2	5.70932923400565e-06	0.197953600794541	0.243	0.167	0.124982926261618	RA_BT	ASXL2
AP3M2	5.77044348013911e-06	0.175184266516574	0.282	0.199	0.126320778223725	RA_BT	AP3M2
CSRNP1	5.77702873133801e-06	0.131897989993235	0.159	0.097	0.12646493595772	RA_BT	CSRNP1
ZMYM2	5.77740527322623e-06	0.143704674364137	0.384	0.29	0.126473178836195	RA_BT	ZMYM2
SAMD1	5.81882736526534e-06	0.13774621470332	0.22	0.147	0.127379949853024	RA_BT	SAMD1
EHMT1	5.82825755463998e-06	0.159641434593483	0.257	0.179	0.127586386128624	RA_BT	EHMT1
HIST1H2BN	5.96439819699333e-06	0.114372676177066	0.067	0.029	0.130566640930381	RA_BT	HIST1H2BN
GALNT10	6.01804693726415e-06	0.158870901858755	0.288	0.204	0.131741065503649	RA_BT	GALNT10
ANKRD17	6.10483124583578e-06	0.114827163956226	0.287	0.199	0.133640860802591	RA_BT	ANKRD17
NSD2	6.11685989366759e-06	0.104024536968053	0.204	0.132	0.133904179932277	RA_BT	NSD2
SDF4	6.21756505097307e-06	0.158854066540033	0.523	0.415	0.136108716530851	RA_BT	SDF4
NIN	6.2223961381639e-06	0.186061875291632	0.362	0.27	0.136214473860546	RA_BT	NIN
ELOA	6.22764609400279e-06	0.0957926205519812	0.192	0.122	0.136329400643815	RA_BT	ELOA
SETDB2	6.29402560027844e-06	0.0882393925982221	0.167	0.102	0.137782514415695	RA_BT	SETDB2
SUPT5H	6.43089659751715e-06	0.193377967751716	0.383	0.291	0.140778757416248	RA_BT	SUPT5H
TIPARP	6.5124538847497e-06	0.208718548962423	0.264	0.19	0.142564127991056	RA_BT	TIPARP
TAP2	6.58090885697003e-06	0.133750629330031	0.208	0.138	0.144062675787931	RA_BT	TAP2
PUM1	6.61089704039688e-06	0.16390396152976	0.347	0.259	0.144719147111328	RA_BT	PUM1
SP1	6.75309093477231e-06	0.0990634473494764	0.19	0.121	0.147831913653101	RA_BT	SP1
MCL1	6.84986383154684e-06	0.111847536931895	0.895	0.794	0.149950369136392	RA_BT	MCL1
LPCAT3	6.86112013862125e-06	0.147377904959272	0.188	0.123	0.150196780954558	RA_BT	LPCAT3
E2F3	6.92257763764887e-06	0.112418510891179	0.12	0.066	0.151542147065771	RA_BT	E2F3
ARL17A	6.95905274885275e-06	0.10704063391061	0.098	0.051	0.152340623725136	RA_BT	ARL17A
FBXW7	7.0184012391327e-06	0.137212331100716	0.273	0.194	0.153639821525854	RA_BT	FBXW7
TET2	7.06957229209568e-06	0.127930210884688	0.198	0.126	0.154760007046267	RA_BT	TET2
ABCC1	7.1243774167516e-06	0.146003988743302	0.231	0.157	0.155959746030109	RA_BT	ABCC1
ULK1	7.20151482040173e-06	0.131226506231497	0.173	0.108	0.157648360933414	RA_BT	ULK1
MYO7A	7.22560288352805e-06	0.201147805433677	0.381	0.293	0.158175672723313	RA_BT	MYO7A
TRAFD1	7.25844627092984e-06	0.104870156327721	0.145	0.085	0.158894647316925	RA_BT	TRAFD1
GLDC	7.38347090420723e-06	0.0701587127875791	0.046	0.015	0.161631561564	RA_BT	GLDC
FNIP1	7.47704093027983e-06	0.14698811411091	0.258	0.179	0.163679903004756	RA_BT	FNIP1
PARP8	7.49216654475145e-06	0.153007868772028	0.307	0.219	0.164011017831154	RA_BT	PARP8
TRAF3	7.50303359641614e-06	0.13548867932442	0.247	0.171	0.164248908459146	RA_BT	TRAF3
USP24	7.52969903758884e-06	0.134240666210335	0.166	0.103	0.164832641631857	RA_BT	USP24
EIF4G3	7.64305871497962e-06	0.122739582007947	0.212	0.139	0.167314198329619	RA_BT	EIF4G3
BRD4	7.73854751542774e-06	0.154150273326657	0.516	0.406	0.169404543660229	RA_BT	BRD4
BAK1	7.9380729384878e-06	0.119877437421512	0.237	0.16	0.173772354696436	RA_BT	BAK1
ZRANB2	7.960958769923e-06	0.146298229691217	0.488	0.373	0.174273348432384	RA_BT	ZRANB2
ZZEF1	7.96344625681518e-06	0.152512786398062	0.228	0.155	0.174327802007941	RA_BT	ZZEF1
LRRC8C	8.03408549454795e-06	0.176903110316676	0.364	0.272	0.175874165561149	RA_BT	LRRC8C
LARP1	8.08120386476437e-06	0.120263709571064	0.279	0.192	0.176905633803557	RA_BT	LARP1
AC044849.1	8.12808149265194e-06	0.17237338682304	0.204	0.136	0.177931831955644	RA_BT	AC044849.1
ZNF395	8.16949681393428e-06	0.150155117220671	0.146	0.089	0.178838454753835	RA_BT	ZNF395
DCAF11	8.29833724346035e-06	0.145553796168716	0.278	0.195	0.181658900596591	RA_BT	DCAF11
ATF6	8.45853511823332e-06	0.169180505860575	0.213	0.145	0.185165792273246	RA_BT	ATF6
TBC1D15	8.66797904967918e-06	0.181416876315283	0.387	0.294	0.189750729376527	RA_BT	TBC1D15
CCDC117	8.77685356690994e-06	0.120156371255633	0.144	0.086	0.192134101433225	RA_BT	CCDC117
AKAP5	9.12070420773165e-06	0.174052993939217	0.123	0.07	0.199661335811454	RA_BT	AKAP5
CDK12	9.13578329421075e-06	0.143806236540711	0.331	0.241	0.199991432093568	RA_BT	CDK12
JAKMIP1	9.26282062525559e-06	0.115428980819131	0.193	0.126	0.20277240630747	RA_BT	JAKMIP1
AK6	9.29201233555732e-06	0.134498045093768	0.251	0.171	0.203411442037685	RA_BT	AK6
YME1L1	9.29946026458764e-06	0.135446759231553	0.383	0.288	0.203574484652088	RA_BT	YME1L1
XPO6	9.48206955095009e-06	0.123705288955344	0.179	0.114	0.207571984539849	RA_BT	XPO6
SMYD4	9.4913924848364e-06	0.09140394236585	0.091	0.046	0.207776072885554	RA_BT	SMYD4
CREBBP	9.59234735416469e-06	0.156642364215452	0.283	0.203	0.209986075930019	RA_BT	CREBBP
EXOC4	9.72403710927384e-06	0.121077849845658	0.208	0.137	0.212868896359114	RA_BT	EXOC4
TBC1D2B	9.77399648071069e-06	0.183932705946317	0.303	0.222	0.213962556959238	RA_BT	TBC1D2B
FCHO1	9.85658911040689e-06	0.100701700767921	0.114	0.063	0.215770592215917	RA_BT	FCHO1
GSPT1	9.98817705502263e-06	0.192598385287057	0.612	0.508	0.2186511839115	RA_BT	GSPT1
SPEN	1.00483906294893e-05	0.187588396680138	0.304	0.221	0.219969319270151	RA_BT	SPEN
ARHGEF2	1.0064868241738e-05	0.113169737086113	0.167	0.104	0.220330030679888	RA_BT	ARHGEF2
SLC35E1	1.01655522654016e-05	0.177789462333131	0.221	0.151	0.222534104641906	RA_BT	SLC35E1
HELZ2	1.02335889643847e-05	0.132739543657105	0.164	0.102	0.224023496019345	RA_BT	HELZ2
ATP2A3	1.04380196791925e-05	0.130455253222503	0.239	0.165	0.228498688797203	RA_BT	ATP2A3
MYSM1	1.05765308735947e-05	0.116893809103374	0.184	0.118	0.231530837353862	RA_BT	MYSM1
EVI2B	1.07103944331293e-05	0.212752873327828	0.646	0.556	0.234461244535634	RA_BT	EVI2B
SMAD3	1.08999894398717e-05	0.125129620160785	0.224	0.149	0.238611668828231	RA_BT	SMAD3
HNRNPD	1.09442922169631e-05	0.148951624708651	0.631	0.529	0.239581500921539	RA_BT	HNRNPD
CNN2	1.10018440977558e-05	0.153709038211168	0.397	0.302	0.240841369143972	RA_BT	CNN2
MLLT10	1.1020283270069e-05	0.109178221990267	0.179	0.113	0.24124502106508	RA_BT	MLLT10
SP140L	1.10561839221057e-05	0.152495777710607	0.275	0.195	0.242030922238815	RA_BT	SP140L
FOXP1	1.1122665108159e-05	0.264564163123167	0.425	0.339	0.243486261882708	RA_BT	FOXP1
PTPRE	1.12322630163279e-05	0.158791781733597	0.236	0.163	0.245885469690435	RA_BT	PTPRE
UBN2	1.14046273504459e-05	0.163428364745879	0.171	0.11	0.249658697328612	RA_BT	UBN2
AKAP11	1.14121021003992e-05	0.141271566061647	0.241	0.165	0.249822327079839	RA_BT	AKAP11
TXK	1.18199118938495e-05	0.151112217952922	0.073	0.034	0.25874969126826	RA_BT	TXK
ABAT	1.22299228203102e-05	0.106083303955548	0.112	0.062	0.267725240459411	RA_BT	ABAT
TYW5	1.24954085516642e-05	0.189287346469217	0.24	0.168	0.273536988604481	RA_BT	TYW5
FOXJ3	1.28352086468015e-05	0.0928977889169345	0.184	0.117	0.280975552487132	RA_BT	FOXJ3
HNRNPUL1	1.36055319900261e-05	0.14721192376442	0.57	0.476	0.297838700793661	RA_BT	HNRNPUL1
CYTH4	1.37350039768845e-05	0.158198585700715	0.268	0.189	0.300672972057979	RA_BT	CYTH4
GPATCH2L	1.3855816390852e-05	0.148600713306289	0.357	0.268	0.30331767661214	RA_BT	GPATCH2L
GALNT1	1.38672907413335e-05	0.152517626319273	0.438	0.339	0.303568861618532	RA_BT	GALNT1
TBC1D23	1.39511317027929e-05	0.11249792633806	0.154	0.096	0.305404224105839	RA_BT	TBC1D23
PRRC2B	1.4211487552965e-05	0.152501773556083	0.331	0.245	0.311103674021957	RA_BT	PRRC2B
CLK1	1.42966269159934e-05	0.16206348438785	0.424	0.329	0.312967459818013	RA_BT	CLK1
ICE1	1.45617475790665e-05	0.123903005319802	0.196	0.128	0.318771216253345	RA_BT	ICE1
AGGF1	1.46337726265984e-05	0.0853549173098385	0.104	0.056	0.320347916568866	RA_BT	AGGF1
SEC16A	1.48451276625989e-05	0.138024989893733	0.148	0.092	0.324974689661952	RA_BT	SEC16A
RSRP1	1.48506912547453e-05	0.149974852528738	0.792	0.705	0.325096482257629	RA_BT	RSRP1
PCNX2	1.50986649583231e-05	0.132143586546689	0.244	0.169	0.33052487460265	RA_BT	PCNX2
SLMAP	1.51077440462365e-05	0.118447570285176	0.21	0.139	0.330723624916163	RA_BT	SLMAP
GPR155	1.53802088260928e-05	0.177704710714065	0.2	0.133	0.336688151411997	RA_BT	GPR155
UBE2H	1.54026269286956e-05	0.13978353474931	0.377	0.285	0.337178906096076	RA_BT	UBE2H
KANSL1	1.54615857963824e-05	0.152652796836416	0.591	0.484	0.338469574668607	RA_BT	KANSL1
METTL8	1.564327844532e-05	0.118483245210161	0.369	0.271	0.342447008446501	RA_BT	METTL8
ACAP2	1.57669369784557e-05	0.161905403720683	0.394	0.295	0.345154017395373	RA_BT	ACAP2
THAP4	1.58743007695282e-05	0.106428430593422	0.129	0.075	0.347504318145742	RA_BT	THAP4
ID2	1.59425894755582e-05	0.245063137142204	0.648	0.571	0.348999226209444	RA_BT	ID2
SNX27	1.59929172465298e-05	0.136159087506947	0.177	0.115	0.350100951443785	RA_BT	SNX27
AC004817.3	1.64986420287883e-05	0.150008581006255	0.077	0.038	0.361171772652204	RA_BT	AC004817.3
PRPF3	1.67713209820977e-05	0.112539910137458	0.154	0.095	0.367140987619101	RA_BT	PRPF3
ISG15	1.68480282070065e-05	0.142241792137901	0.493	0.402	0.36882018547958	RA_BT	ISG15
AC087741.1	1.68668186916311e-05	0.114300495385631	0.078	0.038	0.369231527978496	RA_BT	AC087741.1
SFSWAP	1.69665861929109e-05	0.171486846910727	0.315	0.234	0.371415538349013	RA_BT	SFSWAP
GAPVD1	1.70765428045767e-05	0.10694930608156	0.192	0.126	0.373822598534988	RA_BT	GAPVD1
SOAT1	1.72474112244478e-05	0.132128320973138	0.15	0.093	0.377563079114388	RA_BT	SOAT1
PDE7B	1.73021947804958e-05	0.175578177744796	0.145	0.09	0.378762345939834	RA_BT	PDE7B
ARHGAP45	1.73090030414263e-05	0.130905399327197	0.446	0.338	0.378911385579864	RA_BT	ARHGAP45
EIF2AK2	1.73903775201226e-05	0.185895956905164	0.324	0.244	0.380692754293004	RA_BT	EIF2AK2
TTC38	1.75249102367077e-05	0.114259317041242	0.091	0.047	0.383637809991767	RA_BT	TTC38
MAVS	1.80730481554204e-05	0.143932411909414	0.221	0.152	0.395637097170308	RA_BT	MAVS
USP37	1.8147522511205e-05	0.131989845915097	0.111	0.062	0.397267415292789	RA_BT	USP37
FAM120B	1.83178510205556e-05	0.0929081539937179	0.072	0.034	0.400996076690983	RA_BT	FAM120B
GALM	1.84555539932877e-05	0.186381961067533	0.459	0.365	0.404010532467062	RA_BT	GALM
NCBP3	1.84848389696745e-05	0.12227656660461	0.279	0.2	0.404651609885144	RA_BT	NCBP3
ADAM10	1.85219890969884e-05	0.121579631057012	0.349	0.261	0.405464863322174	RA_BT	ADAM10
KMT2C	1.86541635874089e-05	0.140436531072078	0.342	0.255	0.408358295091969	RA_BT	KMT2C
MAN2C1	1.90515288723513e-05	0.119123650081791	0.176	0.113	0.417057018544642	RA_BT	MAN2C1
ST7L	1.95623876944641e-05	0.0754424469831062	0.083	0.041	0.428240229019513	RA_BT	ST7L
SNRPG	1.96025443941231e-05	0.141055811289745	0.712	0.601	0.429119299331749	RA_BT	SNRPG
TNRC6B	1.96793900369429e-05	0.218970936308996	0.694	0.607	0.430801527298717	RA_BT	TNRC6B
ATP1A1	1.97230633688329e-05	0.167737161656237	0.504	0.402	0.431757580207121	RA_BT	ATP1A1
WIPF2	2.00189963501562e-05	0.0882313617102689	0.267	0.185	0.43823584910127	RA_BT	WIPF2
TSPAN5	2.020881714593e-05	0.125879759312529	0.324	0.235	0.442391216141554	RA_BT	TSPAN5
FAM13B	2.02353958271572e-05	0.120372990883418	0.207	0.138	0.442973050052299	RA_BT	FAM13B
ITPR2	2.04344485232535e-05	0.100594195142094	0.198	0.131	0.447330512622542	RA_BT	ITPR2
CNNM3	2.04587028204471e-05	0.120914794184132	0.13	0.078	0.447861463442408	RA_BT	CNNM3
DEK	2.04969139007952e-05	0.176250818076071	0.797	0.703	0.448697942202307	RA_BT	DEK
YTHDC1	2.05242495082605e-05	0.184927562806746	0.403	0.317	0.44929634598533	RA_BT	YTHDC1
NSF	2.07159042828622e-05	0.0985031494897716	0.136	0.081	0.453491860656136	RA_BT	NSF
WDR82	2.10542679260437e-05	0.128418129038162	0.433	0.333	0.460898979169023	RA_BT	WDR82
SRPK2	2.14452496103212e-05	0.136297973068024	0.386	0.291	0.469457959219541	RA_BT	SRPK2
UBR5	2.18134594846293e-05	0.149348066579927	0.327	0.243	0.47751844157802	RA_BT	UBR5
USP3	2.20315216098208e-05	0.119760540596344	0.343	0.255	0.482292039560588	RA_BT	USP3
CTSC	2.23329478413861e-05	0.13327496943875	0.639	0.539	0.488890561195784	RA_BT	CTSC
ARHGAP12	2.28539169160032e-05	0.0682195360457252	0.093	0.049	0.500295095208226	RA_BT	ARHGAP12
TCF20	2.3097842598419e-05	0.115887576822929	0.152	0.095	0.505634872321991	RA_BT	TCF20
FAM160B2	2.31185552718388e-05	0.0772742199217113	0.162	0.102	0.506088293455822	RA_BT	FAM160B2
SMARCA4	2.42570900816517e-05	0.124577374593306	0.272	0.192	0.531011958977438	RA_BT	SMARCA4
ICOS	2.43641456261333e-05	0.206978198311358	0.301	0.222	0.533355511901683	RA_BT	ICOS
RTP4	2.44490015407132e-05	0.0645455409997322	0.103	0.056	0.535213092727752	RA_BT	RTP4
TRIM66	2.48637390594106e-05	0.0982116927891568	0.082	0.041	0.544292111749557	RA_BT	TRIM66
PCNX1	2.50564972913522e-05	0.166012933194187	0.312	0.233	0.548511782204991	RA_BT	PCNX1
CORO2A	2.52521446565718e-05	0.0803466793925451	0.147	0.09	0.552794698677012	RA_BT	CORO2A
TPP2	2.54299079136874e-05	0.123886898599718	0.217	0.148	0.55668611413853	RA_BT	TPP2
POLG	2.55119702053159e-05	0.108821534064	0.177	0.113	0.558482539764571	RA_BT	POLG
CH25H	2.59875086062965e-05	0.200291986591081	0.043	0.015	0.568892550900437	RA_BT	CH25H
MIA3	2.63527181934811e-05	0.134318634528299	0.273	0.192	0.576887353973495	RA_BT	MIA3
HP1BP3	2.7595318765661e-05	0.166826566409176	0.657	0.551	0.604089123099086	RA_BT	HP1BP3
