p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
CAPN2	6.98168937410208e-09	0.299433987060498	0.379	0.097	0.000152836162088469	RA_BT	CAPN2
SNX6	7.03072688685813e-09	0.350744147040569	0.585	0.21	0.000153909642280211	RA_BT	SNX6
CDKN2AIP	7.04342028639842e-09	0.241889154168553	0.213	0.017	0.000154187513489548	RA_BT	CDKN2AIP
NAPG	7.07530963070662e-09	0.276138790757294	0.265	0.04	0.000154885603125799	RA_BT	NAPG
MALT1	7.20607076479914e-09	0.282340284722747	0.276	0.045	0.000157748095112218	RA_BT	MALT1
IL6R	7.46853986997613e-09	0.311787938382217	0.283	0.051	0.000163493806293648	RA_BT	IL6R
YTHDC1	7.4975807177319e-09	0.267552477844362	0.379	0.097	0.000164129539491869	RA_BT	YTHDC1
TNIP2	7.53145927932846e-09	0.272360306596861	0.36	0.085	0.000164871175083779	RA_BT	TNIP2
DYRK2	7.53221709327365e-09	0.259821699422898	0.213	0.017	0.000164887764388854	RA_BT	DYRK2
LDLRAD4	7.89176227768805e-09	0.276037893239431	0.379	0.097	0.000172758568020869	RA_BT	LDLRAD4
PHF20L1	7.96322191775695e-09	0.288747912078178	0.287	0.051	0.000174322891001617	RA_BT	PHF20L1
SBDS	8.00403878703315e-09	0.26824184160744	0.331	0.074	0.000175216413086943	RA_BT	SBDS
UBXN7	8.09055800877912e-09	0.269351424968713	0.239	0.028	0.000177110405370184	RA_BT	UBXN7
CEP350	8.1777514870904e-09	0.32657207944676	0.316	0.068	0.000179019157803896	RA_BT	CEP350
TRIM38	8.54472230767924e-09	0.34010759613417	0.419	0.119	0.000187052516037406	RA_BT	TRIM38
NASP	8.57238528764227e-09	0.343753615763832	0.445	0.142	0.000187658086331777	RA_BT	NASP
MIA3	8.59531515524635e-09	0.315012447521031	0.268	0.045	0.000188160044063498	RA_BT	MIA3
RAD23B	8.70383167480399e-09	0.267764250473237	0.261	0.04	0.000190535579193134	RA_BT	RAD23B
TMEM43	8.93276516573367e-09	0.267939175144824	0.224	0.023	0.000195547162243076	RA_BT	TMEM43
MAPK1IP1L	8.97555352530563e-09	0.307410163711311	0.401	0.114	0.000196483842222465	RA_BT	MAPK1IP1L
CCDC186	8.98435968388934e-09	0.276962626693317	0.368	0.091	0.000196676617840021	RA_BT	CCDC186
TTC14	8.98879922883209e-09	0.310846044124175	0.404	0.114	0.000196773803918363	RA_BT	TTC14
RTN4	9.18203052966637e-09	0.325908652748074	0.533	0.182	0.000201003830324927	RA_BT	RTN4
MBNL1	9.33966047169716e-09	0.353210211865307	0.746	0.307	0.000204454507385922	RA_BT	MBNL1
HS3ST3B1	9.5245464678566e-09	0.262781398796466	0.309	0.062	0.000208501846727849	RA_BT	HS3ST3B1
TBC1D15	9.70740741410915e-09	0.307527811918193	0.338	0.08	0.000212504855702263	RA_BT	TBC1D15
RHOH	9.81307160388439e-09	0.360053011277392	0.588	0.216	0.000214817950480633	RA_BT	RHOH
ESYT2	9.84889604004847e-09	0.256058164744264	0.261	0.04	0.000215602183212701	RA_BT	ESYT2
TAP1	9.90719092234159e-09	0.349266294585869	0.574	0.21	0.00021687831648098	RA_BT	TAP1
PAFAH1B1	9.97741329480526e-09	0.291868264426986	0.419	0.119	0.000218415554436582	RA_BT	PAFAH1B1
SNRPF	1.01976602828907e-08	0.319121508891291	0.504	0.165	0.00022323698125276	RA_BT	SNRPF
G3BP2	1.02515534902577e-08	0.346744502747183	0.599	0.222	0.00022441675745523	RA_BT	G3BP2
CLN5	1.05304358317161e-08	0.267168377844093	0.246	0.034	0.000230521770792097	RA_BT	CLN5
BSDC1	1.07122749780213e-08	0.26242442156713	0.272	0.045	0.000234502411543864	RA_BT	BSDC1
BRD2	1.07315029010497e-08	0.298445858276079	0.452	0.136	0.000234923330006879	RA_BT	BRD2
TSPYL1	1.0782441028051e-08	0.261897218545196	0.305	0.062	0.000236038416545065	RA_BT	TSPYL1
MAPRE1	1.08528563347873e-08	0.232976027405023	0.272	0.045	0.000237579878024829	RA_BT	MAPRE1
SDCBP	1.11254460236118e-08	0.307836016457261	0.507	0.165	0.000243547138902886	RA_BT	SDCBP
LUC7L2	1.11824671486447e-08	0.280260062655913	0.294	0.057	0.000244795388350982	RA_BT	LUC7L2
PSMD2	1.11988138847662e-08	0.291219125825852	0.375	0.097	0.000245153234751417	RA_BT	PSMD2
KLF2	1.16182973932064e-08	0.41842993807204	0.89	0.523	0.000254336148234681	RA_BT	KLF2
YWHAE	1.16246340168432e-08	0.290250209154963	0.522	0.17	0.000254474863262714	RA_BT	YWHAE
BOD1L1	1.16271468752068e-08	0.337616345748485	0.555	0.193	0.000254529872245153	RA_BT	BOD1L1
SH3YL1	1.16810034018134e-08	0.272585322632278	0.221	0.023	0.000255708845469098	RA_BT	SH3YL1
TNFAIP8	1.17002011313979e-08	0.319283822117135	0.46	0.142	0.000256129102967432	RA_BT	TNFAIP8
CCDC82	1.17188522683942e-08	0.280436791430041	0.305	0.062	0.000256537395007417	RA_BT	CCDC82
PTPN22	1.17547849927907e-08	0.299139433283216	0.39	0.108	0.000257323998277182	RA_BT	PTPN22
SMG1	1.18218884681511e-08	0.314857227544031	0.456	0.142	0.000258792960456295	RA_BT	SMG1
CRK	1.18268554035363e-08	0.272544600592405	0.246	0.034	0.000258901691638814	RA_BT	CRK
CD28	1.18493267418106e-08	0.317717509434661	0.371	0.102	0.000259393611704975	RA_BT	CD28
UBR2	1.19007281268438e-08	0.268990232607619	0.305	0.062	0.000260518839424737	RA_BT	UBR2
FAM177A1	1.19461692197484e-08	0.312204014133169	0.456	0.142	0.000261513590389513	RA_BT	FAM177A1
GOLGA8B	1.19630335582259e-08	0.290935412921968	0.371	0.097	0.000261882767623123	RA_BT	GOLGA8B
SSB	1.19925805951699e-08	0.288283370989882	0.379	0.102	0.000262529581808865	RA_BT	SSB
NFATC2IP	1.20751161517614e-08	0.293916783135753	0.36	0.091	0.000264336367678208	RA_BT	NFATC2IP
LUZP1	1.21927438997932e-08	0.316220249026711	0.232	0.028	0.000266911356710373	RA_BT	LUZP1
ABCF1	1.24865462861019e-08	0.306936023231005	0.29	0.057	0.000273342984749057	RA_BT	ABCF1
MAP4K4	1.26750281861871e-08	0.255532434465433	0.294	0.057	0.000277469042023821	RA_BT	MAP4K4
TAF15	1.27853888691548e-08	0.281001353656005	0.327	0.074	0.000279884947734669	RA_BT	TAF15
GPATCH2	1.30126793402481e-08	0.257897441677784	0.221	0.023	0.000284860563437371	RA_BT	GPATCH2
TMEM70	1.3106517493649e-08	0.239060290408856	0.221	0.023	0.000286914774453469	RA_BT	TMEM70
JOSD1	1.32110616040444e-08	0.273390015156845	0.327	0.074	0.000289203349574135	RA_BT	JOSD1
STAG1	1.33304550068575e-08	0.265479806395652	0.257	0.04	0.000291816990555117	RA_BT	STAG1
ABHD3	1.33304550068575e-08	0.256064122188809	0.257	0.04	0.000291816990555117	RA_BT	ABHD3
WDR26	1.34252514259906e-08	0.279778206031054	0.316	0.068	0.00029389217896636	RA_BT	WDR26
KIAA0232	1.36525590806146e-08	0.275237476852412	0.206	0.017	0.000298868170833734	RA_BT	KIAA0232
ZC3HAV1	1.36730203775392e-08	0.330375561001908	0.511	0.17	0.00029931608908471	RA_BT	ZC3HAV1
SLK	1.3736546418347e-08	0.253031025804924	0.246	0.034	0.000300706737644035	RA_BT	SLK
DNTTIP2	1.47287045896901e-08	0.278457276053697	0.232	0.028	0.000322426072172905	RA_BT	DNTTIP2
CDC42SE2	1.47671697063779e-08	0.388584178800114	0.71	0.284	0.000323268112042318	RA_BT	CDC42SE2
PIK3R1	1.49516037742597e-08	0.332843348553202	0.482	0.159	0.000327305558222318	RA_BT	PIK3R1
REV3L	1.52596852171697e-08	0.262531899416793	0.206	0.017	0.000334049769089062	RA_BT	REV3L
ZBTB1	1.55987662728076e-08	0.284687563777982	0.298	0.062	0.000341472592478031	RA_BT	ZBTB1
CTCF	1.56062241193207e-08	0.313117974311903	0.342	0.085	0.000341635852196049	RA_BT	CTCF
RAB2A	1.6433474744355e-08	0.290411855919872	0.445	0.136	0.000359745195628676	RA_BT	RAB2A
PPM1K	1.65558733866029e-08	0.329585200963922	0.39	0.114	0.000362424624306125	RA_BT	PPM1K
MRPL36	1.6636192403676e-08	0.269059967615746	0.324	0.074	0.000364182887908872	RA_BT	MRPL36
PPP4R3A	1.66749002046123e-08	0.273495434901413	0.335	0.08	0.000365030240379168	RA_BT	PPP4R3A
ARID1B	1.68317092821099e-08	0.351386602040483	0.588	0.222	0.000368462947894667	RA_BT	ARID1B
SAMD9L	1.68762575496734e-08	0.3084022947445	0.371	0.102	0.000369438154019899	RA_BT	SAMD9L
LRP10	1.69093585769916e-08	0.312749406646064	0.511	0.17	0.000370162768608923	RA_BT	LRP10
KRIT1	1.69244112605343e-08	0.240897370522255	0.206	0.017	0.000370492286904357	RA_BT	KRIT1
ZFYVE28	1.70947388064001e-08	0.255452469259949	0.243	0.034	0.000374220927210905	RA_BT	ZFYVE28
UBE2I	1.72964829862874e-08	0.343779025193266	0.64	0.239	0.000378637309052818	RA_BT	UBE2I
PDIA3	1.73573442180951e-08	0.307670740068819	0.489	0.159	0.00037996962227832	RA_BT	PDIA3
ZBTB7A	1.80062029620066e-08	0.306072223650191	0.43	0.131	0.000394173789041287	RA_BT	ZBTB7A
YARS	1.80778298205275e-08	0.253442497309989	0.191	0.011	0.000395741772601168	RA_BT	YARS
NT5C3A	1.81123944404264e-08	0.295087559291486	0.368	0.097	0.000396498426695374	RA_BT	NT5C3A
DDX23	1.90519563512961e-08	0.241749638027616	0.243	0.034	0.000417066376486222	RA_BT	DDX23
KRR1	1.90641105313436e-08	0.271559180926186	0.324	0.074	0.000417332443641644	RA_BT	KRR1
NAA15	1.92192557827796e-08	0.235778395029195	0.191	0.011	0.000420728728340827	RA_BT	NAA15
SPEN	1.95731090951225e-08	0.258090192983505	0.29	0.057	0.000428474931201326	RA_BT	SPEN
RHOF	1.96172555833044e-08	0.343281517773171	0.496	0.17	0.000429441341974117	RA_BT	RHOF
EIF3B	1.96427510933883e-08	0.251858556844732	0.276	0.051	0.000429999464185364	RA_BT	EIF3B
LUC7L3	1.96532699838218e-08	0.319801559654914	0.651	0.256	0.000430229733215844	RA_BT	LUC7L3
CWF19L2	2.01410237619214e-08	0.255248999961099	0.265	0.045	0.000440907151172222	RA_BT	CWF19L2
HUWE1	2.02434392736587e-08	0.260872426888453	0.279	0.051	0.000443149129139662	RA_BT	HUWE1
GABARAPL1	2.04733056062112e-08	0.270236543414751	0.217	0.023	0.00044818113302557	RA_BT	GABARAPL1
SRPRA	2.05389235424508e-08	0.249580081096468	0.338	0.08	0.000449617575267791	RA_BT	SRPRA
EHMT1	2.06650071748161e-08	0.275376176434739	0.276	0.051	0.0004523776720639	RA_BT	EHMT1
SAR1A	2.10732088079813e-08	0.260744703981709	0.265	0.045	0.000461313614015519	RA_BT	SAR1A
CFDP1	2.11618656511409e-08	0.291782016034227	0.419	0.125	0.000463254400969125	RA_BT	CFDP1
CCL2	2.12056032149042e-08	0.269071815308925	0.162	0	0.000464211859977467	RA_BT	CCL2
RRBP1	2.16385927318103e-08	0.273812942040922	0.228	0.028	0.000473690433492059	RA_BT	RRBP1
CGGBP1	2.16730369656358e-08	0.256503028520906	0.335	0.08	0.000474444452214733	RA_BT	CGGBP1
MAP3K2	2.16857087405326e-08	0.274461401007883	0.331	0.08	0.000474721850039	RA_BT	MAP3K2
ZNF638	2.1828472544164e-08	0.244540998593931	0.349	0.085	0.000477847092464295	RA_BT	ZNF638
STRAP	2.19795921876998e-08	0.266491675021804	0.379	0.102	0.000481155252580935	RA_BT	STRAP
BACH1	2.21226808254509e-08	0.294221123713426	0.261	0.045	0.000484287605949945	RA_BT	BACH1
CFAP97	2.21230058947553e-08	0.241766298812075	0.287	0.057	0.000484294722042088	RA_BT	CFAP97
GLIPR1	2.21419127502104e-08	0.288168917862852	0.346	0.091	0.000484708612014857	RA_BT	GLIPR1
DENR	2.23216253243927e-08	0.266010072197683	0.309	0.068	0.00048864269997628	RA_BT	DENR
MARCH7	2.23547557185394e-08	0.246361522680752	0.324	0.074	0.000489367957434546	RA_BT	MARCH7
TOR1AIP2	2.24806411791558e-08	0.27152480466906	0.228	0.028	0.0004921237160529	RA_BT	TOR1AIP2
ITGAL	2.29239306122777e-08	0.249373567323602	0.312	0.068	0.000501827765033371	RA_BT	ITGAL
OGDH	2.33933034218413e-08	0.266031389138869	0.287	0.057	0.000512102805207529	RA_BT	OGDH
NOL8	2.3593057723463e-08	0.249670840049521	0.202	0.017	0.000516475626624327	RA_BT	NOL8
WDFY2	2.3820752306121e-08	0.28214470898588	0.213	0.023	0.000521460088733294	RA_BT	WDFY2
MTCH1	2.41297441762516e-08	0.244302767671322	0.324	0.074	0.000528224229762325	RA_BT	MTCH1
CD55	2.42586654384472e-08	0.321301574282315	0.404	0.119	0.000531046445113047	RA_BT	CD55
BRD1	2.44779718709798e-08	0.241803998512614	0.202	0.017	0.000535847282227618	RA_BT	BRD1
SYNCRIP	2.45001825099854e-08	0.302417106504826	0.327	0.08	0.00053633349532609	RA_BT	SYNCRIP
FNTA	2.51083295131618e-08	0.253142395671742	0.346	0.085	0.000549646441372624	RA_BT	FNTA
AMD1	2.53185808628655e-08	0.305118462730305	0.382	0.108	0.00055424905366899	RA_BT	AMD1
PPP1R15A	2.53695474433177e-08	0.285000960097546	0.331	0.08	0.000555364763081669	RA_BT	PPP1R15A
FAM184A	2.55863816742305e-08	0.276434757741846	0.213	0.023	0.00056011148123058	RA_BT	FAM184A
MYO1F	2.62616521254811e-08	0.344052374757212	0.434	0.142	0.000574893826678907	RA_BT	MYO1F
OGA	2.65990594427672e-08	0.313649245126683	0.485	0.159	0.000582280010261617	RA_BT	OGA
TMEM170A	2.68036211972738e-08	0.265271228500548	0.287	0.057	0.000586758071629521	RA_BT	TMEM170A
SNRPG	2.68323646370543e-08	0.335202591341841	0.662	0.256	0.000587387294269755	RA_BT	SNRPG
VDAC2	2.75008021701852e-08	0.301222272214485	0.526	0.182	0.000602020060307524	RA_BT	VDAC2
C14orf119	2.8455619586091e-08	0.269498067266005	0.346	0.085	0.000622921968359117	RA_BT	C14orf119
KDM2A	2.86986904940203e-08	0.271826891635764	0.342	0.085	0.000628243033604597	RA_BT	KDM2A
INPP5D	2.92872702323183e-08	0.289385212441111	0.294	0.062	0.00064112763265568	RA_BT	INPP5D
AC016831.5	2.94644419660422e-08	0.342916376361636	0.544	0.205	0.000645006099078631	RA_BT	AC016831.5
ZC3H7A	2.97646404148384e-08	0.249494801409006	0.287	0.057	0.000651577743321228	RA_BT	ZC3H7A
FAM102B	3.05742680952357e-08	0.254159795226208	0.213	0.023	0.000669301302872805	RA_BT	FAM102B
GALM	3.09930364103779e-08	0.279856558381575	0.397	0.114	0.000678468560059583	RA_BT	GALM
SMC3	3.18108461249093e-08	0.275142433515156	0.471	0.153	0.000696371232520389	RA_BT	SMC3
CREBZF	3.18825098595626e-08	0.27056895012066	0.342	0.085	0.000697940023335686	RA_BT	CREBZF
ZNF267	3.19523272578272e-08	0.27295693722209	0.224	0.028	0.000699468396001096	RA_BT	ZNF267
EIF3J	3.26355933288403e-08	0.353256707524375	0.551	0.216	0.000714425773561642	RA_BT	EIF3J
GZMM	3.28449798976735e-08	0.310204263870925	0.349	0.091	0.000719009454939972	RA_BT	GZMM
DDI2	3.29936178721211e-08	0.294033379334388	0.235	0.034	0.000722263288838604	RA_BT	DDI2
PPP1CB	3.31277589571248e-08	0.324119242110168	0.713	0.284	0.000725199771330419	RA_BT	PPP1CB
DNAJB14	3.31772359670662e-08	0.290703423766337	0.408	0.119	0.000726282872555046	RA_BT	DNAJB14
DHX9	3.32078021188618e-08	0.277744983129113	0.272	0.051	0.000726951996184003	RA_BT	DHX9
MORC3	3.33143033884813e-08	0.26917659961779	0.327	0.08	0.000729283415477245	RA_BT	MORC3
MRPL41	3.34579318748099e-08	0.295011631510461	0.559	0.193	0.000732427586671463	RA_BT	MRPL41
SRRM1	3.3922920546977e-08	0.301995084523672	0.585	0.21	0.000742606653693873	RA_BT	SRRM1
MCUB	3.59651003566664e-08	0.29910552999302	0.438	0.136	0.000787312011907783	RA_BT	MCUB
AGO3	3.67787004539576e-08	0.24915894927447	0.261	0.045	0.000805122531637585	RA_BT	AGO3
RIOK3	3.69577015844746e-08	0.268600724431586	0.305	0.068	0.000809041045385733	RA_BT	RIOK3
CNOT1	3.72512538773042e-08	0.256497784147724	0.261	0.045	0.000815467198628065	RA_BT	CNOT1
TNIK	3.74628617944066e-08	0.296354746483684	0.364	0.102	0.000820099507541354	RA_BT	TNIK
DOCK11	3.79942731105263e-08	0.241255953897791	0.235	0.034	0.000831732632662532	RA_BT	DOCK11
MRFAP1	3.85142846296163e-08	0.294667828319005	0.445	0.142	0.000843116204826931	RA_BT	MRFAP1
PDCL3	3.91687250575801e-08	0.270929215640304	0.415	0.125	0.000857442560235486	RA_BT	PDCL3
AQR	3.95519403210887e-08	0.258813408748237	0.21	0.023	0.000865831525568952	RA_BT	AQR
RANBP2	3.95722310620144e-08	0.267741705167266	0.272	0.051	0.000866275710178557	RA_BT	RANBP2
SLFN5	3.96108879665786e-08	0.344089673301308	0.596	0.227	0.000867121948476371	RA_BT	SLFN5
OSBP	3.96635394275199e-08	0.223613814166692	0.184	0.011	0.000868274541607838	RA_BT	OSBP
SREK1	3.97325867189702e-08	0.26050362510176	0.404	0.119	0.000869786055864976	RA_BT	SREK1
SMARCA2	4.02072248029279e-08	0.290649539648255	0.338	0.091	0.000880176358160895	RA_BT	SMARCA2
XRCC6	4.04285167241294e-08	0.338793499235661	0.585	0.222	0.000885020659607918	RA_BT	XRCC6
PLEC	4.06830562590926e-08	0.320390800465874	0.423	0.131	0.000890592784567796	RA_BT	PLEC
SLCO3A1	4.09008338008838e-08	0.269684138892121	0.268	0.051	0.000895360152735147	RA_BT	SLCO3A1
PIH1D1	4.13163946950474e-08	0.265502852010705	0.349	0.091	0.000904457196269282	RA_BT	PIH1D1
NETO2	4.1493562269684e-08	0.312660797072076	0.232	0.034	0.000908335571645652	RA_BT	NETO2
ATM	4.17303680411364e-08	0.315695865933022	0.412	0.125	0.000913519486788517	RA_BT	ATM
CDK13	4.18392547572993e-08	0.282679052044593	0.412	0.125	0.000915903125892039	RA_BT	CDK13
NRDC	4.19294119368637e-08	0.247109243924259	0.364	0.097	0.000917876756709883	RA_BT	NRDC
NDUFB6	4.20173653907079e-08	0.233257315693193	0.32	0.074	0.000919802145767986	RA_BT	NDUFB6
CDV3	4.31115866431015e-08	0.315427654001533	0.643	0.244	0.000943755743204136	RA_BT	CDV3
GNB1	4.33126195562689e-08	0.295810590191033	0.456	0.148	0.000948156554706283	RA_BT	GNB1
UBA6	4.39056798217917e-08	0.255562678860427	0.257	0.045	0.000961139236978842	RA_BT	UBA6
RICTOR	4.55790329474855e-08	0.29189978871423	0.357	0.097	0.000997770610253406	RA_BT	RICTOR
MIF	4.68149649624454e-08	0.357939334842759	0.673	0.273	0.00102482639799289	RA_BT	MIF
VMP1	4.71540762494941e-08	0.374962919180045	0.754	0.335	0.00103224988317768	RA_BT	VMP1
FAM102A	4.73690773979032e-08	0.256042899656792	0.357	0.097	0.0010369564733175	RA_BT	FAM102A
ZDHHC5	4.74941832641447e-08	0.220088048055726	0.154	0	0.00103969516583539	RA_BT	ZDHHC5
PSMD1	4.79362029849513e-08	0.257658543457345	0.279	0.057	0.00104937141954357	RA_BT	PSMD1
UBE2K	4.85566524280217e-08	0.313058823207297	0.408	0.125	0.00106295367830182	RA_BT	UBE2K
AKT2	4.90485539992907e-08	0.237497833503349	0.246	0.04	0.00107372189559847	RA_BT	AKT2
HADHB	5.125633726054e-08	0.290312034765608	0.426	0.136	0.00112205247897048	RA_BT	HADHB
NEAT1	5.1749576897364e-08	0.228576383413972	0.989	0.875	0.00113284998786019	RA_BT	NEAT1
COPS9	5.2074784380931e-08	0.272229140785259	0.566	0.205	0.00113996910488296	RA_BT	COPS9
RTF2	5.20894129078802e-08	0.264193672585513	0.408	0.119	0.00114028933796641	RA_BT	RTF2
EFCAB14	5.31121194714388e-08	0.277880055375447	0.309	0.074	0.00116267740734927	RA_BT	EFCAB14
ZEB1	5.31849413016849e-08	0.258176657259437	0.279	0.057	0.00116427155003518	RA_BT	ZEB1
DARS	5.33341218789606e-08	0.287526835772464	0.379	0.108	0.00116753726205233	RA_BT	DARS
KDM6B	5.38873735303868e-08	0.252736822424248	0.232	0.034	0.0011796484939537	RA_BT	KDM6B
RNF168	5.44346751228516e-08	0.236400434346534	0.195	0.017	0.00119162947311434	RA_BT	RNF168
TXNDC12	5.51928338073578e-08	0.23146234513995	0.305	0.068	0.00120822632487687	RA_BT	TXNDC12
SHLD2	5.52345318416773e-08	0.220494370339393	0.195	0.017	0.00120913913654616	RA_BT	SHLD2
ANKRD36	5.52405084027863e-08	0.263061285385423	0.217	0.028	0.0012092699694454	RA_BT	ANKRD36
ARHGAP25	5.52893086369416e-08	0.25754797144095	0.32	0.08	0.00121033825537129	RA_BT	ARHGAP25
ARHGAP30	5.54596020018585e-08	0.299913315650391	0.526	0.188	0.00121406614742268	RA_BT	ARHGAP30
NABP1	5.54697252326771e-08	0.299746793773631	0.415	0.131	0.00121428775506853	RA_BT	NABP1
CCR4	5.60457731710538e-08	0.230545032808366	0.195	0.017	0.00122689802048754	RA_BT	CCR4
COPB2	5.72120251550074e-08	0.248328583278509	0.265	0.051	0.00125242844266827	RA_BT	COPB2
GPR82	5.82017328979403e-08	0.29354092916091	0.276	0.057	0.00127409413486881	RA_BT	GPR82
RAP1A	5.886045193653e-08	0.351279907272143	0.702	0.295	0.00128851415334258	RA_BT	RAP1A
PSMA3-AS1	5.98146156832767e-08	0.305311868186052	0.467	0.159	0.00130940175192261	RA_BT	PSMA3-AS1
MED25	6.15528799888844e-08	0.272891245109892	0.279	0.057	0.00134745409583667	RA_BT	MED25
CBX6	6.17304372484537e-08	0.267383760598882	0.342	0.091	0.0013513410018059	RA_BT	CBX6
LBH	6.27811115880105e-08	0.318470525728817	0.39	0.119	0.00137434131377314	RA_BT	LBH
USP16	6.36199166318607e-08	0.273414649778574	0.375	0.108	0.00139270359498806	RA_BT	USP16
CIR1	6.36654011373252e-08	0.267817087055327	0.357	0.097	0.00139369929629719	RA_BT	CIR1
PNISR	6.57555887313054e-08	0.38538937037872	0.849	0.398	0.00143945559291701	RA_BT	PNISR
SET	6.74576151335107e-08	0.374225337571577	0.816	0.386	0.00147671465288768	RA_BT	SET
RSRC2	6.77160685162638e-08	0.276127046582782	0.489	0.165	0.00148237245588953	RA_BT	RSRC2
ADAM10	6.86943431330108e-08	0.263258606507819	0.379	0.108	0.00150378786552474	RA_BT	ADAM10
ELF2	6.88705211047171e-08	0.245083635754118	0.301	0.068	0.00150764457750336	RA_BT	ELF2
BTN3A2	6.94126309922098e-08	0.334873520842924	0.618	0.25	0.00151951190505046	RA_BT	BTN3A2
YME1L1	6.94708218675265e-08	0.266788231787499	0.305	0.074	0.00152078576150202	RA_BT	YME1L1
PPP2R5E	6.95420401551306e-08	0.245910380866802	0.312	0.074	0.00152234480103596	RA_BT	PPP2R5E
BECN1	6.98816314983863e-08	0.253637163238106	0.276	0.057	0.00152977879513118	RA_BT	BECN1
PAPOLG	7.09185296935176e-08	0.214045511166606	0.151	0	0.00155247753352079	RA_BT	PAPOLG
PLK3	7.14961477931319e-08	0.258635871076936	0.254	0.045	0.00156512217133945	RA_BT	PLK3
TRAM1	7.15823206470396e-08	0.321876173439541	0.537	0.199	0.00156700858128434	RA_BT	TRAM1
HIVEP1	7.24467533841788e-08	0.214858934082852	0.243	0.04	0.00158593187833306	RA_BT	HIVEP1
FXR1	7.33820699291423e-08	0.258377973981088	0.346	0.091	0.00160640689281885	RA_BT	FXR1
AC058791.1	7.34978653510116e-08	0.344523306354703	0.706	0.307	0.00160894177039899	RA_BT	AC058791.1
SLU7	7.37578450556941e-08	0.267284886836532	0.298	0.068	0.0016146329861142	RA_BT	SLU7
PRKAA1	7.42586762123904e-08	0.246241771878955	0.254	0.045	0.00162559668096544	RA_BT	PRKAA1
TP53INP1	7.42586762123904e-08	0.244718147251489	0.254	0.045	0.00162559668096544	RA_BT	TP53INP1
ASXL2	7.43423881530227e-08	0.239676623023898	0.243	0.04	0.00162742921905782	RA_BT	ASXL2
METAP2	7.43984937877577e-08	0.264001977509183	0.349	0.097	0.0016286574275078	RA_BT	METAP2
TOP2B	7.46267946737084e-08	0.232729471139764	0.298	0.068	0.00163365516220215	RA_BT	TOP2B
MX2	7.48638825894902e-08	0.312349483783906	0.294	0.068	0.00163884525376653	RA_BT	MX2
ZRANB2	7.50667344193415e-08	0.2701327878419	0.449	0.148	0.0016432858831738	RA_BT	ZRANB2
PCID2	7.62860236647123e-08	0.226625338955201	0.243	0.04	0.00166997734404422	RA_BT	PCID2
ELAVL1	7.68337926864287e-08	0.249601653815001	0.265	0.051	0.00168196855569861	RA_BT	ELAVL1
BLOC1S6	7.72947764191158e-08	0.277314106899941	0.349	0.097	0.00169205995059086	RA_BT	BLOC1S6
CCSER2	7.7761100616831e-08	0.282270852608035	0.327	0.085	0.00170226825360305	RA_BT	CCSER2
THADA	7.78349578269455e-08	0.276604593057915	0.283	0.062	0.00170388506178966	RA_BT	THADA
DDX17	7.79423903292706e-08	0.381347427966974	0.827	0.386	0.00170623686669806	RA_BT	DDX17
MARCH5	7.89755159565983e-08	0.250507043329966	0.25	0.045	0.00172885301980589	RA_BT	MARCH5
C4orf48	7.98515184081596e-08	0.327551569486098	0.621	0.25	0.00174802958947302	RA_BT	C4orf48
IL10RA	8.01248744619535e-08	0.365983477414559	0.702	0.307	0.00175401362684662	RA_BT	IL10RA
SPAG9	8.05872996565426e-08	0.264345666272095	0.316	0.08	0.00176413657678137	RA_BT	SPAG9
HDAC1	8.18787041146879e-08	0.262291058889803	0.32	0.08	0.00179240671177463	RA_BT	HDAC1
IGF2R	8.33020900271112e-08	0.238151636336818	0.202	0.023	0.00182356605278349	RA_BT	IGF2R
NUP50	8.38859908125103e-08	0.246714992955517	0.331	0.085	0.00183634822487666	RA_BT	NUP50
AC092683.1	8.39011220786276e-08	0.23386852288765	0.176	0.011	0.00183667946342324	RA_BT	AC092683.1
LINC00649	8.39848433260979e-08	0.266929173689612	0.287	0.062	0.00183851220525161	RA_BT	LINC00649
AC068491.3	8.45380645929489e-08	0.230143965761634	0.176	0.011	0.00185062277200424	RA_BT	AC068491.3
ARIH2	8.45786894633611e-08	0.23326345856671	0.309	0.074	0.00185151209104244	RA_BT	ARIH2
MKNK2	8.49524111359809e-08	0.28330240323413	0.401	0.125	0.00185969323217776	RA_BT	MKNK2
SLC16A1	8.49652406558674e-08	0.290624210511854	0.246	0.045	0.00185997408319759	RA_BT	SLC16A1
CHMP2B	8.53294580895123e-08	0.232848339349468	0.265	0.051	0.00186794716703751	RA_BT	CHMP2B
ZNF800	8.61817731135545e-08	0.260032172663611	0.294	0.068	0.00188660519522882	RA_BT	ZNF800
CHST7	8.63308846857013e-08	0.251772810289449	0.239	0.04	0.00188986939665469	RA_BT	CHST7
EPB41	8.70407367950932e-08	0.329945986555427	0.592	0.233	0.00190540876918138	RA_BT	EPB41
TRAF1	8.79674321891544e-08	0.239400942364819	0.276	0.057	0.00192569505805278	RA_BT	TRAF1
PDIA6	8.83805401923325e-08	0.286600927716799	0.449	0.148	0.00193473840535035	RA_BT	PDIA6
MPRIP	8.8976245532848e-08	0.301870638627636	0.29	0.068	0.00194777899095958	RA_BT	MPRIP
IARS2	8.9163934720488e-08	0.221218031053713	0.239	0.04	0.0019518876949662	RA_BT	IARS2
